[run number],attendance 
221.0,48.0
221.0,40.0
221.0,46.0
221.0,42.0
221.0,47.0
221.0,43.0
221.0,43.0
221.0,45.0
221.0,44.0
221.0,35.0
221.0,39.0
221.0,49.0
221.0,43.0
221.0,50.0
221.0,38.0
221.0,43.0
221.0,41.0
221.0,42.0
221.0,43.0
221.0,41.0
221.0,39.0
221.0,42.0
222.0,93.0
222.0,49.0
222.0,49.0
222.0,58.0
222.0,46.0
222.0,65.0
222.0,51.0
222.0,53.0
222.0,58.0
222.0,42.0
222.0,44.0
222.0,52.0
222.0,52.0
222.0,48.0
222.0,48.0
222.0,43.0
222.0,52.0
222.0,45.0
222.0,50.0
222.0,41.0
222.0,40.0
222.0,60.0
222.0,53.0
222.0,49.0
222.0,50.0
222.0,54.0
222.0,50.0
222.0,50.0
222.0,48.0
222.0,51.0
222.0,54.0
222.0,49.0
222.0,54.0
222.0,50.0
222.0,53.0
222.0,58.0
222.0,47.0
222.0,46.0
222.0,54.0
222.0,53.0
222.0,47.0
222.0,38.0
222.0,51.0
222.0,57.0
222.0,57.0
222.0,45.0
222.0,53.0
222.0,51.0
222.0,51.0
222.0,58.0
222.0,46.0
222.0,51.0
222.0,49.0
222.0,54.0
222.0,47.0
222.0,54.0
222.0,57.0
222.0,49.0
222.0,49.0
222.0,46.0
222.0,58.0
222.0,50.0
222.0,45.0
222.0,50.0
222.0,51.0
222.0,57.0
222.0,50.0
222.0,50.0
222.0,46.0
222.0,46.0
222.0,57.0
222.0,43.0
222.0,56.0
222.0,44.0
222.0,57.0
222.0,48.0
222.0,49.0
222.0,55.0
222.0,53.0
222.0,47.0
222.0,50.0
222.0,50.0
222.0,52.0
222.0,48.0
222.0,45.0
222.0,47.0
222.0,48.0
222.0,59.0
222.0,50.0
222.0,50.0
222.0,43.0
222.0,58.0
222.0,46.0
222.0,53.0
222.0,46.0
222.0,52.0
222.0,49.0
222.0,46.0
222.0,52.0
222.0,46.0
222.0,54.0
222.0,49.0
222.0,52.0
222.0,45.0
222.0,56.0
222.0,52.0
222.0,50.0
222.0,46.0
222.0,53.0
222.0,50.0
222.0,47.0
222.0,45.0
222.0,52.0
222.0,51.0
222.0,50.0
222.0,49.0
222.0,53.0
222.0,52.0
222.0,51.0
222.0,49.0
222.0,43.0
222.0,55.0
222.0,46.0
222.0,50.0
222.0,36.0
222.0,55.0
222.0,57.0
222.0,56.0
222.0,51.0
222.0,49.0
222.0,53.0
222.0,50.0
222.0,50.0
222.0,45.0
222.0,46.0
222.0,48.0
222.0,50.0
222.0,53.0
222.0,49.0
222.0,52.0
222.0,51.0
222.0,47.0
222.0,55.0
222.0,49.0
222.0,58.0
222.0,41.0
222.0,54.0
222.0,45.0
222.0,51.0
222.0,46.0
222.0,54.0
222.0,53.0
222.0,51.0
222.0,56.0
222.0,46.0
222.0,51.0
222.0,46.0
222.0,51.0
222.0,44.0
222.0,48.0
222.0,50.0
222.0,55.0
222.0,50.0
222.0,55.0
222.0,53.0
222.0,57.0
222.0,40.0
222.0,52.0
222.0,47.0
222.0,50.0
222.0,48.0
222.0,44.0
222.0,49.0
222.0,48.0
222.0,54.0
222.0,48.0
222.0,56.0
222.0,49.0
222.0,60.0
222.0,53.0
222.0,51.0
222.0,51.0
222.0,48.0
222.0,41.0
222.0,46.0
222.0,52.0
222.0,52.0
222.0,54.0
222.0,51.0
222.0,49.0
222.0,52.0
222.0,47.0
222.0,48.0
222.0,49.0
222.0,43.0
222.0,53.0
222.0,48.0
222.0,50.0
222.0,52.0
222.0,57.0
222.0,47.0
222.0,56.0
222.0,52.0
222.0,59.0
222.0,51.0
222.0,45.0
222.0,42.0
222.0,50.0
222.0,55.0
222.0,53.0
222.0,48.0
222.0,50.0
222.0,51.0
222.0,52.0
222.0,45.0
222.0,47.0
222.0,43.0
222.0,52.0
222.0,43.0
222.0,46.0
222.0,54.0
222.0,54.0
222.0,58.0
222.0,50.0
222.0,58.0
222.0,50.0
222.0,56.0
222.0,45.0
222.0,48.0
222.0,45.0
222.0,51.0
222.0,55.0
222.0,52.0
222.0,53.0
222.0,60.0
222.0,46.0
222.0,50.0
222.0,49.0
222.0,50.0
222.0,48.0
222.0,39.0
222.0,47.0
222.0,49.0
222.0,54.0
222.0,47.0
222.0,54.0
222.0,46.0
222.0,54.0
222.0,55.0
222.0,52.0
222.0,54.0
222.0,54.0
222.0,54.0
222.0,47.0
222.0,46.0
222.0,50.0
222.0,54.0
222.0,48.0
222.0,50.0
222.0,51.0
222.0,50.0
222.0,49.0
222.0,53.0
222.0,44.0
222.0,53.0
222.0,49.0
222.0,51.0
222.0,42.0
222.0,48.0
222.0,50.0
222.0,54.0
222.0,48.0
222.0,53.0
222.0,54.0
222.0,55.0
222.0,44.0
222.0,55.0
222.0,46.0
222.0,47.0
222.0,49.0
222.0,47.0
222.0,50.0
222.0,54.0
222.0,57.0
222.0,47.0
222.0,53.0
222.0,43.0
222.0,57.0
222.0,46.0
222.0,40.0
222.0,52.0
222.0,44.0
222.0,58.0
222.0,47.0
222.0,57.0
222.0,49.0
222.0,57.0
222.0,53.0
222.0,57.0
222.0,53.0
222.0,50.0
222.0,42.0
222.0,42.0
222.0,44.0
222.0,50.0
222.0,51.0
222.0,43.0
222.0,52.0
222.0,49.0
222.0,57.0
222.0,48.0
222.0,53.0
222.0,42.0
222.0,56.0
222.0,51.0
222.0,55.0
222.0,50.0
222.0,56.0
222.0,51.0
222.0,54.0
222.0,49.0
222.0,54.0
222.0,43.0
222.0,45.0
222.0,51.0
222.0,51.0
222.0,49.0
222.0,52.0
222.0,46.0
222.0,51.0
222.0,53.0
222.0,48.0
222.0,52.0
222.0,43.0
222.0,52.0
222.0,44.0
222.0,52.0
222.0,47.0
222.0,55.0
222.0,49.0
222.0,54.0
222.0,57.0
222.0,54.0
222.0,54.0
222.0,47.0
222.0,46.0
222.0,45.0
222.0,45.0
222.0,52.0
222.0,53.0
222.0,48.0
222.0,55.0
222.0,50.0
222.0,56.0
222.0,45.0
222.0,54.0
222.0,40.0
222.0,51.0
222.0,44.0
222.0,55.0
222.0,52.0
222.0,51.0
222.0,50.0
222.0,52.0
222.0,56.0
222.0,50.0
222.0,47.0
222.0,50.0
222.0,49.0
222.0,55.0
222.0,46.0
222.0,50.0
222.0,49.0
222.0,53.0
222.0,56.0
222.0,47.0
222.0,58.0
222.0,42.0
222.0,50.0
222.0,44.0
222.0,47.0
222.0,49.0
222.0,48.0
222.0,52.0
222.0,51.0
222.0,55.0
222.0,46.0
222.0,55.0
222.0,46.0
222.0,51.0
222.0,53.0
222.0,51.0
222.0,48.0
222.0,49.0
222.0,54.0
222.0,56.0
222.0,55.0
222.0,49.0
222.0,56.0
222.0,48.0
222.0,45.0
222.0,41.0
222.0,46.0
222.0,43.0
222.0,50.0
222.0,48.0
222.0,55.0
222.0,56.0
222.0,52.0
222.0,53.0
222.0,49.0
222.0,53.0
222.0,50.0
222.0,56.0
222.0,42.0
222.0,54.0
222.0,51.0
222.0,54.0
222.0,53.0
222.0,52.0
222.0,55.0
222.0,56.0
222.0,48.0
222.0,47.0
222.0,47.0
222.0,43.0
222.0,43.0
222.0,43.0
222.0,52.0
222.0,53.0
222.0,57.0
222.0,48.0
222.0,55.0
222.0,49.0
222.0,52.0
222.0,45.0
222.0,46.0
222.0,46.0
222.0,54.0
222.0,51.0
222.0,53.0
222.0,54.0
222.0,54.0
222.0,50.0
222.0,54.0
222.0,54.0
222.0,47.0
222.0,55.0
222.0,42.0
222.0,43.0
222.0,43.0
222.0,50.0
222.0,53.0
222.0,50.0
222.0,55.0
222.0,52.0
222.0,51.0
222.0,47.0
222.0,56.0
222.0,47.0
222.0,45.0
222.0,50.0
222.0,50.0
222.0,56.0
222.0,53.0
222.0,55.0
222.0,51.0
222.0,49.0
222.0,54.0
222.0,53.0
222.0,49.0
222.0,41.0
222.0,49.0
222.0,46.0
222.0,47.0
222.0,58.0
222.0,42.0
222.0,55.0
222.0,48.0
222.0,58.0
222.0,41.0
222.0,52.0
222.0,45.0
222.0,57.0
222.0,50.0
222.0,48.0
222.0,57.0
222.0,55.0
222.0,50.0
222.0,50.0
222.0,46.0
222.0,51.0
222.0,50.0
222.0,41.0
222.0,49.0
222.0,44.0
222.0,57.0
222.0,51.0
222.0,55.0
222.0,41.0
222.0,56.0
223.0,70.0
223.0,54.0
223.0,67.0
223.0,50.0
223.0,67.0
223.0,55.0
223.0,59.0
223.0,56.0
223.0,58.0
223.0,60.0
223.0,57.0
223.0,51.0
223.0,50.0
223.0,52.0
223.0,54.0
223.0,47.0
223.0,51.0
223.0,52.0
223.0,42.0
223.0,43.0
223.0,45.0
223.0,50.0
223.0,48.0
223.0,60.0
223.0,56.0
223.0,53.0
223.0,59.0
223.0,50.0
223.0,60.0
223.0,62.0
223.0,61.0
223.0,54.0
223.0,56.0
223.0,63.0
223.0,51.0
223.0,57.0
223.0,52.0
223.0,60.0
223.0,65.0
223.0,45.0
223.0,52.0
223.0,50.0
223.0,49.0
223.0,49.0
223.0,45.0
223.0,63.0
223.0,52.0
223.0,47.0
223.0,49.0
223.0,60.0
223.0,61.0
223.0,59.0
223.0,57.0
223.0,51.0
223.0,58.0
223.0,52.0
223.0,54.0
223.0,55.0
223.0,56.0
223.0,63.0
223.0,55.0
223.0,57.0
223.0,57.0
223.0,50.0
223.0,53.0
223.0,54.0
223.0,55.0
223.0,49.0
223.0,42.0
223.0,48.0
223.0,53.0
223.0,59.0
223.0,53.0
223.0,54.0
223.0,57.0
223.0,55.0
223.0,55.0
223.0,54.0
223.0,60.0
223.0,58.0
223.0,55.0
223.0,60.0
223.0,57.0
223.0,63.0
223.0,57.0
223.0,52.0
223.0,56.0
223.0,51.0
223.0,51.0
223.0,49.0
223.0,51.0
223.0,51.0
223.0,52.0
223.0,54.0
223.0,51.0
223.0,54.0
223.0,56.0
223.0,58.0
223.0,59.0
223.0,51.0
223.0,54.0
223.0,50.0
223.0,55.0
223.0,58.0
223.0,61.0
223.0,60.0
223.0,57.0
223.0,62.0
223.0,52.0
223.0,54.0
223.0,56.0
223.0,56.0
223.0,45.0
223.0,45.0
223.0,56.0
223.0,49.0
223.0,53.0
223.0,52.0
223.0,63.0
223.0,61.0
223.0,52.0
223.0,49.0
223.0,56.0
223.0,49.0
223.0,54.0
223.0,50.0
223.0,61.0
223.0,59.0
223.0,56.0
223.0,58.0
223.0,55.0
223.0,65.0
223.0,59.0
223.0,56.0
223.0,50.0
223.0,47.0
223.0,53.0
223.0,49.0
223.0,48.0
223.0,63.0
223.0,57.0
223.0,56.0
223.0,52.0
223.0,60.0
223.0,54.0
223.0,43.0
223.0,57.0
223.0,56.0
223.0,49.0
223.0,54.0
223.0,50.0
223.0,61.0
223.0,64.0
223.0,59.0
223.0,57.0
223.0,55.0
223.0,66.0
223.0,52.0
223.0,50.0
223.0,49.0
223.0,51.0
223.0,60.0
223.0,51.0
223.0,59.0
223.0,58.0
223.0,54.0
223.0,56.0
223.0,53.0
223.0,63.0
223.0,50.0
223.0,46.0
223.0,58.0
223.0,49.0
223.0,58.0
223.0,50.0
223.0,56.0
223.0,59.0
223.0,60.0
223.0,57.0
223.0,52.0
223.0,55.0
223.0,56.0
223.0,48.0
223.0,55.0
223.0,55.0
223.0,62.0
223.0,49.0
223.0,52.0
223.0,58.0
223.0,58.0
223.0,55.0
223.0,50.0
223.0,54.0
223.0,58.0
223.0,46.0
223.0,52.0
223.0,53.0
223.0,60.0
223.0,56.0
223.0,57.0
223.0,62.0
223.0,55.0
223.0,55.0
223.0,55.0
223.0,52.0
223.0,52.0
223.0,57.0
223.0,53.0
223.0,46.0
223.0,56.0
223.0,57.0
223.0,53.0
223.0,64.0
223.0,56.0
223.0,58.0
223.0,48.0
223.0,50.0
223.0,53.0
223.0,52.0
223.0,56.0
223.0,56.0
223.0,56.0
223.0,58.0
223.0,56.0
223.0,54.0
223.0,60.0
223.0,53.0
223.0,56.0
223.0,48.0
223.0,54.0
223.0,47.0
223.0,53.0
223.0,55.0
223.0,55.0
223.0,63.0
223.0,58.0
223.0,58.0
223.0,53.0
223.0,53.0
223.0,51.0
223.0,52.0
223.0,52.0
223.0,53.0
223.0,60.0
223.0,58.0
223.0,50.0
223.0,61.0
223.0,57.0
223.0,56.0
223.0,58.0
223.0,51.0
223.0,52.0
223.0,43.0
223.0,51.0
223.0,54.0
223.0,56.0
223.0,63.0
223.0,52.0
223.0,53.0
223.0,60.0
223.0,56.0
223.0,52.0
223.0,54.0
223.0,54.0
223.0,50.0
223.0,49.0
223.0,53.0
223.0,55.0
223.0,66.0
223.0,61.0
223.0,56.0
223.0,62.0
223.0,56.0
223.0,56.0
223.0,51.0
223.0,51.0
223.0,51.0
223.0,51.0
223.0,54.0
223.0,57.0
223.0,60.0
223.0,57.0
223.0,49.0
223.0,57.0
223.0,59.0
223.0,48.0
223.0,47.0
223.0,49.0
223.0,50.0
223.0,51.0
223.0,60.0
223.0,52.0
223.0,63.0
223.0,61.0
223.0,60.0
223.0,56.0
223.0,55.0
223.0,62.0
223.0,50.0
223.0,49.0
223.0,54.0
223.0,54.0
223.0,55.0
223.0,56.0
223.0,58.0
223.0,56.0
223.0,53.0
223.0,55.0
223.0,49.0
223.0,56.0
223.0,49.0
223.0,47.0
223.0,52.0
223.0,55.0
223.0,59.0
223.0,52.0
223.0,62.0
223.0,63.0
223.0,56.0
223.0,53.0
223.0,58.0
223.0,54.0
223.0,51.0
223.0,48.0
223.0,51.0
223.0,63.0
223.0,63.0
223.0,55.0
223.0,56.0
223.0,58.0
223.0,55.0
223.0,51.0
223.0,52.0
223.0,55.0
223.0,44.0
223.0,48.0
223.0,53.0
223.0,49.0
223.0,59.0
223.0,61.0
223.0,58.0
223.0,58.0
223.0,59.0
223.0,56.0
223.0,51.0
223.0,55.0
223.0,57.0
223.0,52.0
223.0,57.0
223.0,54.0
223.0,61.0
223.0,56.0
223.0,54.0
223.0,54.0
223.0,56.0
223.0,53.0
223.0,47.0
223.0,46.0
223.0,48.0
223.0,51.0
223.0,59.0
223.0,52.0
223.0,60.0
223.0,61.0
223.0,56.0
223.0,65.0
223.0,52.0
223.0,56.0
223.0,62.0
223.0,54.0
223.0,50.0
223.0,56.0
223.0,57.0
223.0,59.0
223.0,59.0
223.0,60.0
223.0,58.0
223.0,53.0
223.0,50.0
223.0,44.0
223.0,51.0
223.0,46.0
223.0,47.0
223.0,55.0
223.0,59.0
223.0,47.0
223.0,57.0
223.0,52.0
223.0,61.0
223.0,55.0
223.0,57.0
223.0,58.0
223.0,50.0
223.0,62.0
223.0,52.0
223.0,59.0
223.0,65.0
223.0,52.0
223.0,59.0
223.0,55.0
223.0,60.0
223.0,52.0
223.0,48.0
223.0,51.0
223.0,46.0
223.0,54.0
223.0,48.0
223.0,55.0
223.0,49.0
223.0,56.0
223.0,58.0
223.0,53.0
223.0,62.0
223.0,50.0
223.0,54.0
223.0,59.0
223.0,54.0
223.0,58.0
223.0,52.0
223.0,58.0
223.0,61.0
223.0,63.0
223.0,54.0
223.0,56.0
223.0,57.0
223.0,55.0
223.0,43.0
223.0,52.0
223.0,48.0
223.0,50.0
223.0,47.0
223.0,56.0
223.0,54.0
223.0,55.0
223.0,55.0
223.0,50.0
223.0,61.0
223.0,49.0
223.0,52.0
223.0,55.0
223.0,55.0
223.0,62.0
223.0,59.0
223.0,59.0
223.0,61.0
223.0,59.0
223.0,52.0
223.0,54.0
223.0,58.0
223.0,55.0
223.0,44.0
223.0,46.0
223.0,52.0
223.0,54.0
223.0,53.0
223.0,57.0
223.0,58.0
223.0,50.0
223.0,58.0
223.0,49.0
223.0,52.0
223.0,54.0
223.0,51.0
223.0,58.0
223.0,54.0
223.0,59.0
223.0,59.0
223.0,58.0
223.0,61.0
223.0,56.0
223.0,61.0
223.0,53.0
223.0,47.0
223.0,52.0
223.0,48.0
223.0,57.0
223.0,53.0
223.0,60.0
223.0,56.0
223.0,55.0
223.0,55.0
223.0,52.0
223.0,55.0
223.0,44.0
223.0,50.0
223.0,54.0
223.0,53.0
223.0,54.0
223.0,53.0
223.0,58.0
223.0,64.0
223.0,59.0
223.0,63.0
223.0,52.0
223.0,55.0
223.0,53.0
223.0,51.0
223.0,52.0
223.0,60.0
223.0,58.0
223.0,51.0
224.0,2.0
224.0,85.0
224.0,63.0
224.0,70.0
224.0,67.0
224.0,55.0
224.0,57.0
224.0,70.0
224.0,62.0
224.0,65.0
224.0,60.0
224.0,64.0
224.0,62.0
224.0,64.0
224.0,50.0
224.0,60.0
224.0,49.0
224.0,58.0
224.0,51.0
224.0,50.0
224.0,53.0
224.0,40.0
224.0,56.0
224.0,59.0
224.0,64.0
224.0,64.0
224.0,65.0
224.0,61.0
224.0,67.0
224.0,60.0
224.0,60.0
224.0,60.0
224.0,56.0
224.0,60.0
224.0,64.0
224.0,60.0
224.0,67.0
224.0,62.0
224.0,57.0
224.0,58.0
224.0,59.0
224.0,50.0
224.0,58.0
224.0,56.0
224.0,55.0
224.0,62.0
224.0,62.0
224.0,62.0
224.0,62.0
224.0,62.0
224.0,61.0
224.0,66.0
224.0,66.0
224.0,61.0
224.0,66.0
224.0,67.0
224.0,58.0
224.0,63.0
224.0,67.0
224.0,58.0
224.0,62.0
224.0,66.0
224.0,60.0
224.0,57.0
224.0,68.0
224.0,61.0
224.0,59.0
224.0,62.0
224.0,63.0
224.0,64.0
224.0,57.0
224.0,59.0
224.0,63.0
224.0,64.0
224.0,62.0
224.0,64.0
224.0,70.0
224.0,61.0
224.0,64.0
224.0,69.0
224.0,57.0
224.0,56.0
224.0,63.0
224.0,62.0
224.0,51.0
224.0,62.0
224.0,66.0
224.0,63.0
224.0,65.0
224.0,61.0
224.0,70.0
224.0,61.0
224.0,56.0
224.0,63.0
224.0,60.0
224.0,65.0
224.0,60.0
224.0,64.0
224.0,62.0
224.0,61.0
224.0,66.0
224.0,65.0
224.0,61.0
224.0,64.0
224.0,67.0
224.0,60.0
224.0,61.0
224.0,66.0
224.0,63.0
224.0,62.0
224.0,56.0
224.0,66.0
224.0,66.0
224.0,66.0
224.0,64.0
224.0,64.0
224.0,66.0
224.0,60.0
224.0,61.0
224.0,61.0
224.0,57.0
224.0,58.0
224.0,61.0
224.0,56.0
224.0,64.0
224.0,70.0
224.0,64.0
224.0,61.0
224.0,62.0
224.0,63.0
224.0,67.0
224.0,63.0
224.0,63.0
224.0,59.0
224.0,64.0
224.0,62.0
224.0,63.0
224.0,70.0
224.0,62.0
224.0,64.0
224.0,68.0
224.0,66.0
224.0,57.0
224.0,64.0
224.0,55.0
224.0,51.0
224.0,61.0
224.0,62.0
224.0,59.0
224.0,65.0
224.0,64.0
224.0,64.0
224.0,63.0
224.0,62.0
224.0,60.0
224.0,61.0
224.0,58.0
224.0,61.0
224.0,67.0
224.0,64.0
224.0,60.0
224.0,68.0
224.0,66.0
224.0,59.0
224.0,62.0
224.0,66.0
224.0,60.0
224.0,62.0
224.0,64.0
224.0,63.0
224.0,62.0
224.0,65.0
224.0,65.0
224.0,61.0
224.0,66.0
224.0,63.0
224.0,60.0
224.0,62.0
224.0,58.0
224.0,64.0
224.0,65.0
224.0,59.0
224.0,58.0
224.0,70.0
224.0,60.0
224.0,57.0
224.0,67.0
224.0,63.0
224.0,61.0
224.0,64.0
224.0,67.0
224.0,60.0
224.0,64.0
224.0,64.0
224.0,60.0
224.0,64.0
224.0,63.0
224.0,64.0
224.0,64.0
224.0,64.0
224.0,59.0
224.0,66.0
224.0,67.0
224.0,57.0
224.0,64.0
224.0,68.0
224.0,59.0
224.0,60.0
224.0,67.0
224.0,64.0
224.0,56.0
224.0,67.0
224.0,66.0
224.0,62.0
224.0,63.0
224.0,62.0
224.0,66.0
224.0,62.0
224.0,59.0
224.0,66.0
224.0,66.0
224.0,58.0
224.0,59.0
224.0,69.0
224.0,62.0
224.0,60.0
224.0,65.0
224.0,65.0
224.0,57.0
224.0,61.0
224.0,68.0
224.0,61.0
224.0,65.0
224.0,67.0
224.0,65.0
224.0,65.0
224.0,64.0
224.0,62.0
224.0,63.0
224.0,57.0
224.0,60.0
224.0,67.0
224.0,64.0
224.0,60.0
224.0,67.0
224.0,68.0
224.0,61.0
224.0,61.0
224.0,69.0
224.0,61.0
224.0,55.0
224.0,62.0
224.0,59.0
224.0,58.0
224.0,63.0
224.0,69.0
224.0,65.0
224.0,65.0
224.0,64.0
224.0,67.0
224.0,63.0
224.0,54.0
224.0,60.0
224.0,56.0
224.0,60.0
224.0,61.0
224.0,72.0
224.0,63.0
224.0,58.0
224.0,66.0
224.0,63.0
224.0,62.0
224.0,60.0
224.0,62.0
224.0,61.0
224.0,61.0
224.0,62.0
224.0,57.0
224.0,66.0
224.0,63.0
224.0,57.0
224.0,65.0
224.0,65.0
224.0,66.0
224.0,65.0
224.0,59.0
224.0,56.0
224.0,62.0
224.0,64.0
224.0,62.0
224.0,64.0
224.0,68.0
224.0,67.0
224.0,67.0
224.0,62.0
224.0,60.0
224.0,59.0
224.0,60.0
224.0,54.0
224.0,58.0
224.0,66.0
224.0,63.0
224.0,62.0
224.0,61.0
224.0,65.0
224.0,66.0
224.0,65.0
224.0,61.0
224.0,62.0
224.0,57.0
224.0,64.0
224.0,62.0
224.0,61.0
224.0,65.0
224.0,67.0
224.0,67.0
224.0,63.0
224.0,65.0
224.0,60.0
224.0,59.0
224.0,57.0
224.0,55.0
224.0,65.0
224.0,65.0
224.0,59.0
224.0,66.0
224.0,65.0
224.0,65.0
224.0,57.0
224.0,64.0
224.0,60.0
224.0,65.0
224.0,66.0
224.0,59.0
224.0,62.0
224.0,67.0
224.0,65.0
224.0,58.0
224.0,68.0
224.0,64.0
224.0,66.0
224.0,67.0
224.0,62.0
224.0,63.0
224.0,60.0
224.0,62.0
224.0,54.0
224.0,58.0
224.0,66.0
224.0,58.0
224.0,61.0
224.0,62.0
224.0,67.0
224.0,66.0
224.0,58.0
224.0,64.0
224.0,61.0
224.0,67.0
224.0,58.0
224.0,63.0
224.0,60.0
224.0,61.0
224.0,67.0
224.0,64.0
224.0,64.0
224.0,62.0
224.0,65.0
224.0,67.0
224.0,59.0
224.0,62.0
224.0,63.0
224.0,60.0
224.0,49.0
224.0,59.0
224.0,65.0
224.0,62.0
224.0,61.0
224.0,67.0
224.0,71.0
224.0,64.0
224.0,61.0
224.0,60.0
224.0,57.0
224.0,64.0
224.0,63.0
224.0,62.0
224.0,59.0
224.0,66.0
224.0,64.0
224.0,66.0
224.0,60.0
224.0,57.0
224.0,62.0
224.0,68.0
224.0,62.0
224.0,61.0
224.0,67.0
224.0,62.0
224.0,61.0
224.0,62.0
224.0,65.0
224.0,61.0
224.0,64.0
224.0,63.0
224.0,63.0
224.0,63.0
224.0,67.0
224.0,62.0
224.0,60.0
224.0,62.0
224.0,65.0
224.0,63.0
224.0,62.0
224.0,57.0
224.0,64.0
224.0,64.0
224.0,58.0
224.0,67.0
224.0,66.0
224.0,61.0
224.0,61.0
224.0,64.0
224.0,60.0
224.0,62.0
224.0,65.0
224.0,66.0
224.0,61.0
224.0,62.0
224.0,65.0
224.0,64.0
224.0,62.0
224.0,60.0
224.0,72.0
224.0,66.0
224.0,55.0
224.0,64.0
224.0,64.0
224.0,55.0
224.0,57.0
224.0,65.0
224.0,62.0
224.0,63.0
224.0,68.0
224.0,60.0
224.0,68.0
224.0,63.0
224.0,55.0
224.0,59.0
224.0,60.0
224.0,64.0
224.0,62.0
224.0,70.0
224.0,56.0
224.0,63.0
224.0,69.0
224.0,54.0
224.0,58.0
224.0,63.0
224.0,67.0
224.0,56.0
224.0,66.0
224.0,65.0
224.0,60.0
224.0,66.0
224.0,62.0
224.0,67.0
224.0,60.0
224.0,61.0
224.0,65.0
224.0,62.0
224.0,59.0
224.0,58.0
224.0,66.0
224.0,59.0
224.0,58.0
224.0,64.0
224.0,68.0
224.0,63.0
224.0,58.0
224.0,65.0
224.0,59.0
224.0,65.0
224.0,66.0
224.0,65.0
224.0,62.0
224.0,62.0
224.0,64.0
224.0,63.0
224.0,60.0
224.0,61.0
224.0,68.0
224.0,59.0
224.0,59.0
224.0,61.0
224.0,62.0
224.0,63.0
224.0,56.0
224.0,70.0
224.0,66.0
224.0,62.0
224.0,64.0
225.0,33.0
225.0,34.0
225.0,36.0
225.0,27.0
225.0,77.0
225.0,67.0
225.0,34.0
225.0,35.0
225.0,44.0
225.0,21.0
225.0,81.0
225.0,59.0
225.0,35.0
225.0,22.0
225.0,60.0
225.0,22.0
225.0,84.0
225.0,75.0
225.0,18.0
225.0,20.0
225.0,60.0
225.0,28.0
225.0,85.0
225.0,56.0
225.0,33.0
225.0,16.0
225.0,80.0
225.0,29.0
225.0,84.0
225.0,74.0
225.0,10.0
225.0,12.0
225.0,73.0
225.0,35.0
225.0,87.0
225.0,57.0
225.0,22.0
225.0,15.0
225.0,81.0
225.0,26.0
225.0,88.0
225.0,72.0
225.0,13.0
225.0,14.0
225.0,70.0
225.0,39.0
225.0,88.0
225.0,59.0
225.0,19.0
225.0,17.0
225.0,82.0
225.0,24.0
225.0,86.0
225.0,66.0
225.0,16.0
225.0,14.0
225.0,73.0
225.0,42.0
225.0,91.0
225.0,59.0
225.0,13.0
225.0,20.0
225.0,80.0
225.0,26.0
225.0,86.0
225.0,62.0
225.0,18.0
225.0,16.0
225.0,71.0
225.0,43.0
225.0,89.0
225.0,58.0
225.0,13.0
225.0,20.0
225.0,80.0
225.0,26.0
225.0,86.0
225.0,62.0
225.0,17.0
225.0,16.0
225.0,71.0
225.0,43.0
225.0,87.0
225.0,56.0
225.0,14.0
225.0,21.0
225.0,80.0
225.0,26.0
225.0,87.0
225.0,62.0
225.0,17.0
225.0,16.0
225.0,72.0
225.0,42.0
225.0,90.0
225.0,58.0
225.0,12.0
225.0,21.0
225.0,81.0
225.0,24.0
225.0,87.0
225.0,60.0
225.0,18.0
225.0,17.0
225.0,73.0
225.0,45.0
225.0,85.0
225.0,54.0
225.0,13.0
225.0,22.0
225.0,78.0
225.0,22.0
225.0,85.0
225.0,68.0
225.0,21.0
225.0,15.0
225.0,62.0
225.0,53.0
225.0,78.0
225.0,57.0
225.0,16.0
225.0,24.0
225.0,65.0
225.0,27.0
225.0,77.0
225.0,61.0
225.0,31.0
225.0,11.0
225.0,66.0
225.0,43.0
225.0,84.0
225.0,74.0
225.0,7.0
225.0,18.0
225.0,78.0
225.0,20.0
225.0,81.0
225.0,62.0
225.0,45.0
225.0,14.0
225.0,56.0
225.0,55.0
225.0,58.0
225.0,66.0
225.0,20.0
225.0,17.0
225.0,67.0
225.0,38.0
225.0,62.0
225.0,62.0
225.0,32.0
225.0,13.0
225.0,69.0
225.0,43.0
225.0,85.0
225.0,66.0
225.0,12.0
225.0,11.0
225.0,84.0
225.0,20.0
225.0,90.0
225.0,70.0
225.0,25.0
225.0,16.0
225.0,66.0
225.0,43.0
225.0,87.0
225.0,60.0
225.0,13.0
225.0,19.0
225.0,78.0
225.0,22.0
225.0,89.0
225.0,68.0
225.0,22.0
225.0,16.0
225.0,65.0
225.0,42.0
225.0,88.0
225.0,61.0
225.0,12.0
225.0,20.0
225.0,77.0
225.0,21.0
225.0,88.0
225.0,65.0
225.0,27.0
225.0,16.0
225.0,66.0
