attendance,avg-attendance 
60.0,62.00925926
63.0,62.01834862
62.0,62.01818182
63.0,62.02702703
64.0,62.04464286
62.0,62.04424779
62.0,62.04385965
64.0,62.06086957
65.0,62.0862069
66.0,62.11965812
65.0,62.1440678
63.0,62.1512605
64.0,62.16666667
63.0,62.17355372
63.0,62.18032787
61.0,62.17073171
62.0,62.16935484
60.0,62.152
60.0,62.13492063
61.0,62.12598425
59.0,62.1015625
62.0,62.10077519
64.0,62.11538462
62.0,62.11450382
63.0,62.12121212
64.0,62.13533835
64.0,62.14925373
62.0,62.14814815
64.0,62.16176471
64.0,62.17518248
63.0,62.18115942
63.0,62.18705036
63.0,62.19285714
64.0,62.20567376
63.0,62.21126761
62.0,62.20979021
59.0,62.1875
60.0,62.17241379
61.0,62.16438356
63.0,62.17006803
64.0,62.18243243
62.0,62.18120805
63.0,62.18666667
63.0,62.19205298
63.0,62.19736842
63.0,62.20261438
65.0,62.22077922
65.0,62.23870968
64.0,62.25
64.0,62.2611465
64.0,62.2721519
63.0,62.27672956
61.0,62.26875
61.0,62.26086957
60.0,62.24691358
61.0,62.2392638
63.0,62.24390244
61.0,62.23636364
63.0,62.24096386
63.0,62.24550898
62.0,62.24404762
63.0,62.24852071
65.0,62.26470588
65.0,62.28070175
66.0,62.30232558
66.0,62.32369942
64.0,62.33333333
65.0,62.34857143
62.0,62.34659091
62.0,62.34463277
62.0,62.34269663
60.0,62.32960894
60.0,62.31666667
56.0,62.28176796
63.0,62.28571429
62.0,62.28415301
62.0,62.2826087
62.0,62.28108108
62.0,62.27956989
62.0,62.27807487
64.0,62.28723404
64.0,62.2962963
64.0,62.30526316
66.0,62.32460733
63.0,62.328125
64.0,62.33678756
64.0,62.34536082
63.0,62.34871795
63.0,62.35204082
62.0,62.35025381
62.0,62.34848485
59.0,62.33165829
59.0,62.315
60.0,62.30348259
62.0,62.3019802
64.0,62.31034483
62.0,62.30882353
62.0,62.30731707
62.0,62.30582524
63.0,62.30917874
64.0,62.31730769
66.0,62.33492823
65.0,62.34761905
64.0,62.35545024
63.0,62.35849057
64.0,62.36619718
65.0,62.37850467
62.0,62.37674419
62.0,62.375
60.0,62.3640553
59.0,62.34862385
60.0,62.33789954
60.0,62.32727273
61.0,62.32126697
62.0,62.31981982
64.0,62.32735426
62.0,62.32589286
63.0,62.32888889
65.0,62.34070796
62.0,62.33920705
63.0,62.34210526
64.0,62.34934498
64.0,62.35652174
63.0,62.35930736
64.0,62.36637931
63.0,62.36909871
64.0,62.37606838
63.0,62.3787234
61.0,62.37288136
59.0,62.35864979
61.0,62.35294118
62.0,62.35146444
61.0,62.34583333
64.0,62.3526971
63.0,62.3553719
62.0,62.35390947
60.0,62.3442623
63.0,62.34693878
65.0,62.35772358
65.0,62.36842105
65.0,62.37903226
63.0,62.3815261
63.0,62.384
63.0,62.38645418
65.0,62.3968254
63.0,62.39920949
63.0,62.4015748
60.0,62.39215686
59.0,62.37890625
59.0,62.36575875
62.0,62.36434109
62.0,62.36293436
62.0,62.36153846
64.0,62.36781609
61.0,62.36259542
63.0,62.36501901
63.0,62.36742424
65.0,62.37735849
66.0,62.39097744
65.0,62.40074906
64.0,62.40671642
64.0,62.41263941
64.0,62.41851852
62.0,62.41697417
63.0,62.41911765
61.0,62.41391941
60.0,62.40510949
60.0,62.39636364
59.0,62.38405797
62.0,62.38267148
63.0,62.38489209
62.0,62.38351254
62.0,62.38214286
64.0,62.38790036
63.0,62.39007092
62.0,62.38869258
65.0,62.39788732
64.0,62.40350877
65.0,62.41258741
63.0,62.41463415
64.0,62.42013889
63.0,62.42214533
63.0,62.42413793
63.0,62.42611684
61.0,62.42123288
63.0,62.42320819
60.0,62.41496599
60.0,62.40677966
60.0,62.39864865
61.0,62.39393939
64.0,62.39932886
63.0,62.40133779
64.0,62.40666667
62.0,62.40531561
64.0,62.41059603
64.0,62.41584158
64.0,62.42105263
65.0,62.4295082
64.0,62.43464052
64.0,62.43973941
64.0,62.44480519
64.0,62.44983819
61.0,62.44516129
60.0,62.43729904
60.0,62.42948718
60.0,62.42172524
62.0,62.42038217
62.0,62.41904762
63.0,62.42088608
62.0,62.41955836
64.0,62.4245283
62.0,62.42319749
64.0,62.428125
64.0,62.43302181
65.0,62.44099379
65.0,62.44891641
64.0,62.4537037
65.0,62.46153846
63.0,62.46319018
64.0,62.46788991
61.0,62.46341463
62.0,62.46200608
60.0,62.45454545
59.0,62.44410876
61.0,62.43975904
61.0,62.43543544
61.0,62.43113772
62.0,62.42985075
63.0,62.43154762
63.0,62.43323442
63.0,62.43491124
64.0,62.43952802
64.0,62.44411765
65.0,62.4516129
63.0,62.45321637
64.0,62.45772595
63.0,62.45930233
64.0,62.46376812
64.0,62.46820809
62.0,62.46685879
63.0,62.4683908
60.0,62.46131805
60.0,62.45428571
59.0,62.44444444
63.0,62.44602273
61.0,62.44192635
63.0,62.44350282
64.0,62.44788732
63.0,62.4494382
61.0,62.44537815
62.0,62.44413408
65.0,62.45125348
63.0,62.45277778
66.0,62.46260388
63.0,62.4640884
64.0,62.46831956
64.0,62.47252747
63.0,62.4739726
64.0,62.47814208
61.0,62.47411444
61.0,62.4701087
59.0,62.46070461
59.0,62.45135135
61.0,62.44743935
64.0,62.4516129
64.0,62.45576408
60.0,62.44919786
64.0,62.45333333
62.0,62.45212766
63.0,62.4535809
63.0,62.45502646
65.0,62.46174142
65.0,62.46842105
64.0,62.47244094
65.0,62.47905759
62.0,62.47780679
64.0,62.48177083
62.0,62.48051948
62.0,62.47927461
61.0,62.4754522
59.0,62.46649485
60.0,62.46015424
60.0,62.45384615
62.0,62.45268542
63.0,62.45408163
63.0,62.45547074
63.0,62.45685279
62.0,62.4556962
64.0,62.45959596
65.0,62.46599496
66.0,62.47487437
65.0,62.48120301
64.0,62.485
63.0,62.48628429
65.0,62.49253731
63.0,62.49379653
61.0,62.49009901
60.0,62.48395062
60.0,62.47783251
61.0,62.47420147
60.0,62.46813725
62.0,62.46699267
61.0,62.46341463
63.0,62.46472019
64.0,62.4684466
62.0,62.46731235
64.0,62.47101449
64.0,62.4746988
62.0,62.47355769
63.0,62.47482014
64.0,62.4784689
63.0,62.4797136
63.0,62.48095238
63.0,62.48218527
62.0,62.48104265
64.0,62.48463357
64.0,62.48820755
61.0,62.48470588
59.0,62.47652582
60.0,62.470726
60.0,62.46495327
66.0,62.47319347
63.0,62.4744186
62.0,62.47331787
62.0,62.47222222
61.0,62.46882217
65.0,62.47465438
63.0,62.47586207
66.0,62.48394495
62.0,62.48283753
63.0,62.48401826
63.0,62.48519362
64.0,62.48863636
65.0,62.49433107
59.0,62.48642534
60.0,62.48081264
61.0,62.47747748
63.0,62.47865169
63.0,62.47982063
63.0,62.48098434
63.0,62.48214286
60.0,62.4766147
62.0,62.47555556
64.0,62.4789357
65.0,62.48451327
65.0,62.49006623
64.0,62.49339207
64.0,62.4967033
63.0,62.49780702
65.0,62.50328228
62.0,62.50218341
61.0,62.49891068
61.0,62.49565217
61.0,62.49240781
63.0,62.49350649
61.0,62.49028078
61.0,62.48706897
62.0,62.48602151
64.0,62.48927039
65.0,62.49464668
62.0,62.49358974
65.0,62.4989339
64.0,62.50212766
64.0,62.50530786
64.0,62.50847458
64.0,62.51162791
64.0,62.51476793
64.0,62.51789474
62.0,62.51680672
61.0,62.51362683
62.0,62.5125523
61.0,62.50939457
62.0,62.50833333
59.0,62.5010395
63.0,62.50207469
63.0,62.50310559
64.0,62.50619835
64.0,62.50927835
62.0,62.50823045
64.0,62.51129363
63.0,62.51229508
65.0,62.51738241
64.0,62.52040816
64.0,62.52342159
64.0,62.52642276
63.0,62.52738337
64.0,62.53036437
62.0,62.52929293
62.0,62.52822581
61.0,62.52515091
60.0,62.52008032
61.0,62.51703407
74.0,0.0
45.0,0.0
47.0,47.0
51.0,49.0
35.0,44.33333333
53.0,46.5
47.0,46.6
42.0,45.83333333
46.0,45.85714286
43.0,45.5
48.0,45.77777778
48.0,46.0
43.0,45.72727273
54.0,46.41666667
49.0,46.61538462
46.0,46.57142857
43.0,46.33333333
53.0,46.75
49.0,46.88235294
54.0,47.27777778
53.0,47.57894737
44.0,47.4
56.0,47.80952381
51.0,47.95454545
52.0,48.13043478
48.0,48.125
49.0,48.16
51.0,48.26923077
50.0,48.33333333
44.0,48.17857143
48.0,48.17241379
47.0,48.13333333
45.0,48.03225806
48.0,48.03125
44.0,47.90909091
49.0,47.94117647
52.0,48.05714286
49.0,48.08333333
44.0,47.97297297
51.0,48.05263158
47.0,48.02564103
50.0,48.075
46.0,48.02439024
48.0,48.02380952
50.0,48.06976744
48.0,48.06818182
45.0,48.0
51.0,48.06521739
46.0,48.0212766
51.0,48.08333333
45.0,48.02040816
47.0,48.0
50.0,48.03921569
48.0,48.03846154
46.0,48.0
48.0,48.0
49.0,48.01818182
47.0,48.0
50.0,48.03508772
44.0,47.96551724
50.0,48.0
50.0,48.03333333
47.0,48.01639344
48.0,48.01612903
46.0,47.98412698
46.0,47.953125
50.0,47.98461538
47.0,47.96969697
49.0,47.98507463
52.0,48.04411765
47.0,48.02898551
46.0,48.0
49.0,48.01408451
47.0,48.0
52.0,48.05479452
47.0,48.04054054
45.0,48.0
49.0,48.01315789
47.0,48.0
50.0,48.02564103
45.0,47.98734177
45.0,47.95
50.0,47.97530864
48.0,47.97560976
48.0,47.97590361
48.0,47.97619048
49.0,47.98823529
47.0,47.97674419
46.0,47.95402299
48.0,47.95454545
50.0,47.97752809
50.0,48.0
47.0,47.98901099
46.0,47.9673913
50.0,47.98924731
46.0,47.96808511
49.0,47.97894737
47.0,47.96875
47.0,47.95876289
50.0,47.97959184
48.0,47.97979798
47.0,47.97
46.0,47.95049505
50.0,47.97058824
46.0,47.95145631
49.0,47.96153846
47.0,47.95238095
51.0,47.98113208
49.0,47.99065421
44.0,47.9537037
47.0,47.94495413
47.0,47.93636364
47.0,47.92792793
50.0,47.94642857
46.0,47.92920354
49.0,47.93859649
49.0,47.94782609
49.0,47.95689655
43.0,47.91452991
50.0,47.93220339
45.0,47.90756303
52.0,47.94166667
51.0,47.96694215
44.0,47.93442623
54.0,47.98373984
43.0,47.94354839
49.0,47.952
48.0,47.95238095
45.0,47.92913386
52.0,47.9609375
48.0,47.96124031
51.0,47.98461538
52.0,48.01526718
45.0,47.99242424
47.0,47.98496241
53.0,48.02238806
46.0,48.00740741
48.0,48.00735294
51.0,48.02919708
45.0,48.00724638
45.0,47.98561151
50.0,48.0
47.0,47.9929078
50.0,48.00704225
48.0,48.00699301
47.0,48.0
48.0,48.0
44.0,47.97260274
49.0,47.97959184
50.0,47.99324324
44.0,47.96644295
48.0,47.96666667
51.0,47.98675497
47.0,47.98026316
48.0,47.98039216
51.0,48.0
46.0,47.98709677
48.0,47.98717949
49.0,47.99363057
48.0,47.99367089
49.0,48.0
47.0,47.99375
46.0,47.98136646
45.0,47.96296296
49.0,47.96932515
46.0,47.95731707
48.0,47.95757576
49.0,47.96385542
49.0,47.97005988
49.0,47.97619048
47.0,47.9704142
44.0,47.94705882
51.0,47.96491228
45.0,47.94767442
46.0,47.93641618
50.0,47.94827586
49.0,47.95428571
51.0,47.97159091
46.0,47.96045198
45.0,47.94382022
48.0,47.94413408
49.0,47.95
48.0,47.95027624
49.0,47.95604396
45.0,47.93989071
48.0,47.94021739
51.0,47.95675676
44.0,47.93548387
51.0,47.95187166
52.0,47.97340426
46.0,47.96296296
53.0,47.98947368
44.0,47.96858639
49.0,47.97395833
51.0,47.98963731
44.0,47.96907216
49.0,47.97435897
50.0,47.98469388
47.0,47.97969543
52.0,48.0
44.0,47.9798995
47.0,47.975
50.0,47.98507463
50.0,47.9950495
49.0,48.0
47.0,47.99509804
48.0,47.99512195
50.0,48.00485437
53.0,48.02898551
44.0,48.00961538
54.0,48.03827751
46.0,48.02857143
47.0,48.02369668
52.0,48.04245283
47.0,48.03755869
46.0,48.02803738
50.0,48.0372093
46.0,48.02777778
47.0,48.02304147
53.0,48.04587156
42.0,48.01826484
52.0,48.03636364
47.0,48.03167421
46.0,48.02252252
54.0,48.04932735
44.0,48.03125
47.0,48.02666667
51.0,48.03982301
48.0,48.03964758
49.0,48.04385965
53.0,48.06550218
43.0,48.04347826
53.0,48.06493506
50.0,48.07327586
46.0,48.06437768
53.0,48.08547009
47.0,48.08085106
45.0,48.06779661
47.0,48.06329114
45.0,48.05042017
50.0,48.05857741
50.0,48.06666667
48.0,48.06639004
49.0,48.07024793
49.0,48.07407407
47.0,48.06967213
53.0,48.08979592
48.0,48.08943089
47.0,48.08502024
53.0,48.10483871
43.0,48.08433735
49.0,48.088
47.0,48.08366534
47.0,48.07936508
49.0,48.08300395
45.0,48.07086614
51.0,48.08235294
49.0,48.0859375
48.0,48.08560311
46.0,48.07751938
53.0,48.0965251
45.0,48.08461538
48.0,48.08429119
53.0,48.10305344
42.0,48.07984791
48.0,48.07954545
48.0,48.07924528
47.0,48.07518797
52.0,48.08988764
47.0,48.0858209
48.0,48.08550186
48.0,48.08518519
43.0,48.06642066
51.0,48.07720588
48.0,48.07692308
48.0,48.07664234
48.0,48.07636364
54.0,48.09782609
46.0,48.09025271
48.0,48.08992806
53.0,48.10752688
45.0,48.09642857
50.0,48.10320285
45.0,48.09219858
46.0,48.08480565
54.0,48.1056338
49.0,48.10877193
46.0,48.1013986
48.0,48.1010453
45.0,48.09027778
50.0,48.09688581
52.0,48.11034483
45.0,48.09965636
49.0,48.10273973
53.0,48.11945392
48.0,48.11904762
44.0,48.10508475
47.0,48.10135135
50.0,48.10774411
53.0,48.12416107
45.0,48.11371237
42.0,48.09333333
56.0,48.11960133
46.0,48.11258278
48.0,48.11221122
44.0,48.09868421
48.0,48.09836066
53.0,48.11437908
48.0,48.11400651
41.0,48.09090909
51.0,48.10032362
50.0,48.10645161
47.0,48.10289389
45.0,48.09294872
46.0,48.08626198
51.0,48.0955414
53.0,48.11111111
45.0,48.10126582
41.0,48.07886435
55.0,48.10062893
43.0,48.0846395
51.0,48.09375
41.0,48.07165109
50.0,48.07763975
52.0,48.08978328
48.0,48.08950617
47.0,48.08615385
47.0,48.08282209
49.0,48.08562691
51.0,48.0945122
49.0,48.09726444
47.0,48.09393939
53.0,48.10876133
52.0,48.12048193
47.0,48.11711712
45.0,48.10778443
49.0,48.11044776
50.0,48.11607143
53.0,48.1305638
41.0,48.10946746
51.0,48.1179941
49.0,48.12058824
51.0,48.12903226
46.0,48.12280702
46.0,48.11661808
49.0,48.11918605
49.0,48.12173913
46.0,48.11560694
46.0,48.10951009
56.0,48.13218391
46.0,48.1260745
49.0,48.12857143
44.0,48.11680912
51.0,48.125
52.0,48.13597734
49.0,48.13841808
42.0,48.12112676
48.0,48.12078652
47.0,48.11764706
54.0,48.13407821
45.0,48.12534819
46.0,48.11944444
51.0,48.12742382
49.0,48.12983425
44.0,48.1184573
48.0,48.11813187
54.0,48.13424658
47.0,48.13114754
49.0,48.13351499
39.0,48.10869565
53.0,48.12195122
51.0,48.12972973
48.0,48.12938005
47.0,48.12634409
47.0,48.1233244
47.0,48.12032086
51.0,48.128
46.0,48.12234043
46.0,48.11671088
51.0,48.12433862
49.0,48.12664908
45.0,48.11842105
43.0,48.10498688
50.0,48.10994764
50.0,48.11488251
51.0,48.12239583
43.0,48.10909091
55.0,48.12694301
46.0,48.12144703
51.0,48.12886598
44.0,48.11825193
45.0,48.11025641
48.0,48.10997442
47.0,48.10714286
48.0,48.10687023
49.0,48.10913706
53.0,48.12151899
49.0,48.12373737
47.0,48.1209068
45.0,48.11306533
46.0,48.10776942
51.0,48.115
48.0,48.11471322
46.0,48.10945274
48.0,48.10918114
48.0,48.10891089
52.0,48.11851852
43.0,48.10591133
51.0,48.11302211
46.0,48.10784314
48.0,48.10757946
48.0,48.10731707
48.0,48.10705596
50.0,48.11165049
48.0,48.11138015
48.0,48.11111111
48.0,48.11084337
48.0,48.11057692
51.0,48.117506
49.0,48.11961722
46.0,48.11455847
50.0,48.11904762
48.0,48.11876485
47.0,48.11611374
48.0,48.11583924
47.0,48.11320755
48.0,48.11294118
54.0,48.12676056
41.0,48.11007026
49.0,48.11214953
51.0,48.11888112
44.0,48.10930233
51.0,48.11600928
41.0,48.09953704
50.0,48.1039261
49.0,48.10599078
50.0,48.11034483
45.0,48.10321101
52.0,48.11212815
44.0,48.10273973
51.0,48.10933941
51.0,48.11590909
45.0,48.10884354
55.0,48.12443439
51.0,48.13092551
44.0,48.12162162
49.0,48.12359551
48.0,48.12331839
50.0,48.12751678
53.0,48.13839286
46.0,48.13363029
50.0,48.13777778
48.0,48.13747228
49.0,48.13938053
50.0,48.14348786
48.0,48.14317181
48.0,48.14285714
53.0,48.15350877
48.0,48.15317287
43.0,48.1419214
56.0,48.15904139
41.0,48.14347826
47.0,48.14099783
48.0,48.14069264
47.0,48.13822894
53.0,48.1487069
46.0,48.14408602
43.0,48.13304721
49.0,48.13490364
50.0,48.13888889
50.0,48.14285714
51.0,48.14893617
46.0,48.14437367
48.0,48.1440678
52.0,48.15221987
45.0,48.14556962
50.0,48.14947368
54.0,48.16176471
43.0,48.1509434
50.0,48.15481172
44.0,48.14613779
48.0,48.14583333
53.0,48.15592516
46.0,48.15145228
42.0,48.13871636
51.0,48.1446281
48.0,48.1443299
51.0,48.15020576
48.0,48.14989733
42.0,48.13729508
51.0,48.14314928
50.0,48.14693878
46.0,48.14256619
50.0,48.14634146
51.0,48.15212982
46.0,48.14777328
52.0,48.15555556
44.0,48.14717742
49.0,48.14889336
52.0,48.15662651
48.0,48.15631263
73.0,0.0
61.0,0.0
58.0,58.0
49.0,53.5
51.0,52.66666667
47.0,51.25
51.0,51.2
56.0,52.0
56.0,52.57142857
57.0,53.125
50.0,52.77777778
53.0,52.8
61.0,53.54545455
48.0,53.08333333
46.0,52.53846154
45.0,52.0
50.0,51.86666667
56.0,52.125
51.0,52.05882353
55.0,52.22222222
57.0,52.47368421
54.0,52.55
61.0,52.95238095
59.0,53.22727273
57.0,53.39130435
57.0,53.54166667
55.0,53.6
60.0,53.84615385
55.0,53.88888889
53.0,53.85714286
55.0,53.89655172
56.0,53.96666667
57.0,54.06451613
55.0,54.09375
54.0,54.09090909
53.0,54.05882353
47.0,53.85714286
51.0,53.77777778
50.0,53.67567568
52.0,53.63157895
52.0,53.58974359
51.0,53.525
56.0,53.58536585
55.0,53.61904762
56.0,53.6744186
52.0,53.63636364
56.0,53.68888889
56.0,53.73913043
62.0,53.91489362
55.0,53.9375
59.0,54.04081633
52.0,54.0
61.0,54.1372549
61.0,54.26923077
55.0,54.28301887
52.0,54.24074074
52.0,54.2
53.0,54.17857143
53.0,54.15789474
49.0,54.06896552
50.0,54.0
53.0,53.98333333
52.0,53.95081967
54.0,53.9516129
49.0,53.87301587
55.0,53.890625
46.0,53.76923077
55.0,53.78787879
52.0,53.76119403
56.0,53.79411765
54.0,53.79710145
58.0,53.85714286
62.0,53.97183099
61.0,54.06944444
57.0,54.10958904
56.0,54.13513514
59.0,54.2
61.0,54.28947368
58.0,54.33766234
53.0,54.32051282
54.0,54.3164557
53.0,54.3
53.0,54.28395062
49.0,54.2195122
48.0,54.14457831
50.0,54.0952381
52.0,54.07058824
53.0,54.05813953
49.0,54.0
51.0,53.96590909
49.0,53.91011236
53.0,53.9
53.0,53.89010989
57.0,53.92391304
54.0,53.92473118
60.0,53.9893617
61.0,54.06315789
60.0,54.125
58.0,54.16494845
60.0,54.2244898
60.0,54.28282828
59.0,54.33
57.0,54.35643564
55.0,54.3627451
55.0,54.36893204
52.0,54.34615385
50.0,54.3047619
50.0,54.26415094
51.0,54.23364486
49.0,54.18518519
53.0,54.17431193
51.0,54.14545455
51.0,54.11711712
47.0,54.05357143
50.0,54.01769912
54.0,54.01754386
56.0,54.03478261
56.0,54.05172414
59.0,54.09401709
60.0,54.1440678
59.0,54.18487395
60.0,54.23333333
62.0,54.29752066
60.0,54.3442623
60.0,54.3902439
57.0,54.41129032
