avg-attendance,attendance 
64.22477064,78.0
64.16894977,52.0
64.21818182,75.0
64.1719457,54.0
64.14864865,59.0
64.15246637,65.0
64.21875,79.0
64.15111111,49.0
64.19026549,73.0
64.15418502,56.0
64.13596491,60.0
64.13100437,63.0
64.19130435,78.0
64.12987013,50.0
64.18103448,76.0
64.13304721,53.0
64.11965812,61.0
64.10212766,60.0
64.16525424,79.0
64.12236287,54.0
64.16806723,75.0
64.12133891,53.0
64.09166667,57.0
64.09543568,65.0
64.14876033,77.0
64.10699588,54.0
64.1557377,76.0
64.12653061,57.0
64.09349593,56.0
64.10121457,66.0
64.14919355,76.0
64.09236948,50.0
64.152,79.0
64.11553785,55.0
64.1031746,61.0
64.07114625,56.0
64.13779528,81.0
64.08235294,50.0
64.125,75.0
64.09338521,56.0
64.05813953,55.0
64.05791506,64.0
64.11538462,79.0
64.04980843,47.0
64.09923664,77.0
64.07224335,57.0
64.04924242,58.0
64.01886792,56.0
64.08646617,82.0
64.02996255,49.0
64.07089552,75.0
64.04460967,57.0
64.0037037,53.0
63.99630996,62.0
64.05514706,80.0
64.0,49.0
64.04744526,77.0
64.01818182,56.0
63.99637681,58.0
63.96750903,56.0
64.02877698,81.0
63.97491039,49.0
64.02142857,77.0
63.98576512,54.0
63.95035461,54.0
63.93286219,59.0
63.99647887,82.0
63.93333333,46.0
63.98251748,78.0
63.93728223,51.0
63.91666667,58.0
63.89273356,57.0
63.95172414,81.0
63.89690722,48.0
63.94520548,78.0
63.9112628,54.0
63.8707483,52.0
63.8779661,66.0
63.93918919,82.0
63.86868687,43.0
63.89597315,72.0
63.87625418,58.0
63.86333333,60.0
63.84385382,58.0
63.89735099,80.0
63.85148515,50.0
63.87828947,72.0
63.85901639,58.0
63.84313725,59.0
63.84039088,63.0
63.88961039,79.0
63.84789644,51.0
63.87741935,73.0
63.85530547,57.0
63.84615385,61.0
63.84025559,62.0
63.88535032,78.0
63.84761905,52.0
63.87974684,74.0
63.84858044,54.0
63.83962264,61.0
63.8338558,62.0
63.871875,76.0
63.83489097,52.0
63.8757764,77.0
63.84520124,54.0
63.82407407,57.0
63.82461538,64.0
63.86503067,77.0
63.81651376,48.0
63.8597561,78.0
63.82978723,54.0
63.81212121,58.0
63.80060423,60.0
63.85240964,81.0
63.8018018,47.0
63.83233533,74.0
63.80298507,54.0
63.7797619,56.0
63.77448071,62.0
63.82544379,81.0
63.77581121,47.0
63.80294118,73.0
63.771261,53.0
63.74853801,56.0
63.74927114,64.0
63.79360465,79.0
63.74202899,46.0
63.7716763,74.0
63.74639769,55.0
63.74425287,63.0
63.7277937,58.0
63.76285714,76.0
63.73789174,55.0
63.76136364,72.0
63.74787535,59.0
63.73446328,59.0
63.74647887,68.0
63.77808989,75.0
63.74789916,53.0
63.77932961,75.0
63.77158774,61.0
63.75555556,58.0
63.76731302,68.0
63.80110497,76.0
63.76033058,49.0
63.78296703,72.0
63.76986301,59.0
63.76775956,63.0
63.76566757,63.0
63.80163043,77.0
63.75880759,48.0
63.77837838,71.0
63.76010782,57.0
63.76612903,66.0
63.75067024,58.0
63.78342246,76.0
63.76,55.0
63.77925532,71.0
63.76657825,59.0
63.76190476,62.0
63.7651715,65.0
63.79210526,74.0
63.77690289,58.0
63.80366492,74.0
63.78851175,58.0
63.78125,61.0
63.79220779,68.0
63.8134715,72.0
63.79328165,56.0
63.82474227,76.0
63.80976864,58.0
63.7974359,59.0
63.81074169,69.0
63.83673469,74.0
63.80407125,51.0
63.83502538,76.0
63.82278481,59.0
63.81313131,60.0
63.8186398,66.0
63.85175879,77.0
63.80952381,47.0
63.8325,73.0
63.81296758,56.0
63.81094527,63.0
63.80397022,61.0
63.83910891,78.0
63.80493827,50.0
63.82758621,73.0
63.80835381,56.0
63.79656863,59.0
63.799511,65.0
63.83902439,80.0
63.79562044,46.0
63.81553398,72.0
63.79176755,54.0
63.78985507,63.0
63.78072289,60.0
63.81490385,78.0
63.78896882,53.0
63.80861244,72.0
63.79236277,57.0
63.78333333,60.0
63.78384798,64.0
63.81516588,77.0
63.79669031,56.0
63.82075472,74.0
63.80235294,56.0
63.79342723,60.0
63.80327869,68.0
63.8317757,76.0
63.79487179,48.0
63.8255814,77.0
63.80974478,57.0
63.80092593,60.0
63.79445727,61.0
63.82718894,78.0
63.79310345,49.0
63.82110092,76.0
63.79176201,51.0
63.78082192,59.0
63.77904328,63.0
63.81136364,78.0
63.78004535,50.0
63.80995475,77.0
63.78329571,52.0
63.76351351,55.0
63.77078652,67.0
63.80269058,78.0
63.76510067,47.0
63.796875,78.0
63.78173719,57.0
63.77111111,59.0
63.75609756,57.0
63.79646018,82.0
63.77041943,52.0
63.79515419,75.0
63.78021978,57.0
63.75657895,53.0
63.7571116,64.0
63.7860262,77.0
63.76252723,53.0
63.79347826,78.0
63.77657267,56.0
63.76190476,57.0
63.75809935,62.0
63.78448276,76.0
63.75268817,49.0
63.79184549,82.0
63.76659529,52.0
63.74358974,53.0
63.73347548,59.0
63.77234043,82.0
63.74097665,49.0
63.77754237,81.0
63.74418605,48.0
63.71097046,48.0
63.70736842,62.0
63.75,84.0
63.721174,50.0
63.76569038,85.0
63.72860125,46.0
63.68333333,42.0
63.67567568,60.0
63.71991701,85.0
63.69979296,54.0
63.74586777,86.0
63.70721649,45.0
63.66049383,41.0
63.65913758,63.0
63.69262295,80.0
63.66257669,49.0
63.70816327,86.0
63.67413442,47.0
63.63414634,44.0
63.61460446,54.0
63.65991903,86.0
63.63636364,52.0
63.67741935,84.0
63.64587525,48.0
63.60441767,43.0
63.59519038,59.0
0.0,28.0
0.0,54.0
54.0,54.0
56.5,59.0
55.66666667,54.0
52.75,44.0
51.2,45.0
49.5,41.0
50.71428571,58.0
50.375,48.0
49.22222222,40.0
47.9,36.0
47.54545455,44.0
47.08333333,42.0
47.46153846,52.0
47.0,41.0
47.0,47.0
46.625,41.0
46.23529412,40.0
46.05555556,43.0
46.42105263,53.0
46.2,42.0
45.85714286,39.0
45.54545455,39.0
45.13043478,36.0
45.625,57.0
45.64,46.0
45.26923077,36.0
45.18518519,43.0
45.07142857,42.0
44.75862069,36.0
45.2,58.0
45.19354839,45.0
45.0,39.0
44.78787879,38.0
44.58823529,38.0
44.62857143,46.0
44.72222222,48.0
44.59459459,40.0
44.47368421,40.0
44.35897436,40.0
44.175,37.0
44.43902439,55.0
44.47619048,46.0
44.3255814,38.0
44.20454545,39.0
44.13333333,41.0
44.06521739,41.0
44.14893617,48.0
44.10416667,42.0
44.02040816,40.0
44.0,43.0
43.98039216,43.0
43.94230769,42.0
44.11320755,53.0
43.96296296,36.0
43.81818182,36.0
43.83928571,45.0
43.78947368,41.0
43.84482759,47.0
43.91525424,48.0
43.78333333,36.0
43.75409836,42.0
43.83870968,49.0
43.74603175,38.0
43.8125,48.0
43.8,43.0
43.68181818,36.0
43.65671642,42.0
43.67647059,45.0
43.62318841,40.0
43.71428571,50.0
43.64788732,39.0
43.55555556,37.0
43.65753425,51.0
43.67567568,45.0
43.56,35.0
43.65789474,51.0
43.68831169,46.0
43.61538462,38.0
43.56962025,40.0
43.6375,49.0
43.59259259,40.0
43.59756098,44.0
43.61445783,45.0
43.58333333,41.0
43.61176471,46.0
43.59302326,42.0
43.50574713,36.0
43.63636364,55.0
43.59550562,40.0
43.53333333,38.0
43.59340659,49.0
43.60869565,45.0
43.5483871,38.0
43.54255319,43.0
43.55789474,45.0
43.52083333,40.0
43.50515464,42.0
43.47959184,41.0
43.51515152,47.0
43.52,44.0
43.55445545,47.0
43.51960784,40.0
43.54368932,46.0
43.47115385,36.0
43.48571429,45.0
43.47169811,42.0
43.47663551,44.0
43.48148148,44.0
43.48623853,44.0
43.44545455,39.0
43.45045045,44.0
43.5,49.0
43.47787611,41.0
43.46491228,42.0
43.43478261,40.0
43.37931034,37.0
43.41880342,48.0
43.46610169,49.0
43.43697479,40.0
43.43333333,43.0
43.3553719,34.0
43.30327869,37.0
43.3902439,54.0
43.42741935,48.0
43.424,43.0
43.38888889,39.0
43.36220472,40.0
43.3359375,40.0
43.36434109,47.0
43.39230769,47.0
43.38167939,42.0
43.33333333,37.0
43.29323308,38.0
43.29850746,44.0
43.36296296,52.0
43.34558824,41.0
43.32116788,40.0
43.2826087,38.0
43.28057554,43.0
43.31428571,48.0
43.32624113,45.0
43.35915493,48.0
43.32867133,39.0
43.25694444,33.0
43.24827586,42.0
43.29452055,50.0
43.29931973,44.0
43.2972973,43.0
43.26174497,38.0
43.22666667,38.0
43.2781457,51.0
43.28947368,45.0
43.2745098,41.0
43.2987013,47.0
43.24516129,35.0
43.19871795,36.0
43.26751592,54.0
43.28481013,46.0
43.25157233,38.0
43.25,43.0
43.2173913,38.0
43.20987654,42.0
43.25153374,50.0
43.23170732,40.0
43.24242424,45.0
43.23493976,42.0
43.19760479,37.0
43.23809524,50.0
43.26035503,47.0
43.21176471,35.0
43.22807018,46.0
43.20930233,40.0
43.16184971,35.0
43.20689655,51.0
43.21142857,44.0
43.19886364,41.0
43.1920904,42.0
43.18539326,42.0
43.20111732,46.0
43.22777778,48.0
43.17679558,34.0
43.17582418,43.0
43.16393443,41.0
43.15217391,41.0
43.15675676,44.0
43.18817204,49.0
43.17112299,40.0
43.17553191,44.0
43.15343915,39.0
43.14210526,41.0
43.19895288,54.0
43.171875,38.0
43.15544041,40.0
43.14948454,42.0
43.16410256,46.0
43.14795918,40.0
43.16751269,47.0
43.16666667,43.0
43.16080402,42.0
43.14,39.0
43.14925373,45.0
43.16336634,46.0
43.16256158,43.0
43.15196078,41.0
43.12682927,38.0
43.13592233,45.0
43.14492754,45.0
43.13461538,41.0
43.14354067,45.0
43.13333333,41.0
43.12322275,41.0
43.14150943,47.0
43.15023474,45.0
43.14018692,41.0
43.13488372,42.0
43.10648148,37.0
43.11520737,45.0
43.14678899,50.0
43.1369863,41.0
43.13181818,42.0
43.10859729,38.0
43.09459459,40.0
43.10313901,45.0
43.12946429,49.0
43.12888889,43.0
43.11946903,41.0
43.10132159,39.0
43.10087719,43.0
43.11353712,46.0
43.1173913,44.0
43.10822511,41.0
43.0862069,38.0
43.08583691,43.0
43.08119658,42.0
43.10212766,48.0
43.1059322,44.0
43.092827,40.0
43.08823529,42.0
43.08786611,43.0
43.07916667,41.0
43.10373444,49.0
43.07438017,36.0
43.06584362,41.0
43.07377049,45.0
43.08571429,46.0
43.09756098,46.0
43.10526316,45.0
43.06048387,32.0
43.04417671,39.0
43.064,48.0
43.05976096,42.0
43.07539683,47.0
43.07114625,42.0
43.04330709,36.0
43.04705882,44.0
43.05078125,44.0
43.03501946,39.0
43.06976744,52.0
43.05405405,39.0
43.03461538,38.0
43.06130268,50.0
43.08015267,48.0
43.0608365,38.0
43.06818182,45.0
43.06415094,42.0
43.04887218,39.0
43.05243446,44.0
43.05223881,43.0
43.04089219,40.0
43.05925926,48.0
43.04797048,40.0
43.05147059,44.0
43.07326007,49.0
43.05839416,39.0
43.04363636,39.0
43.06884058,50.0
43.04693141,37.0
43.06115108,47.0
43.06451613,44.0
43.04642857,38.0
43.04982206,44.0
43.07801418,51.0
43.05300353,36.0
43.05633803,44.0
43.05263158,42.0
43.02447552,35.0
43.04878049,50.0
43.05208333,44.0
43.0449827,41.0
43.04482759,43.0
43.03436426,40.0
43.02054795,39.0
43.04778157,51.0
43.05102041,44.0
43.03728814,39.0
43.02702703,40.0
43.03030303,44.0
43.04026846,46.0
43.04347826,44.0
43.04666667,44.0
43.03654485,40.0
43.02980132,41.0
43.00990099,37.0
43.01973684,46.0
43.01967213,43.0
43.01960784,43.0
43.02605863,45.0
43.01623377,40.0
43.01618123,43.0
43.03548387,49.0
43.02572347,40.0
43.02564103,43.0
43.00638978,37.0
42.99044586,38.0
43.01904762,52.0
43.02848101,46.0
43.02208202,41.0
43.02201258,43.0
42.9968652,35.0
42.996875,43.0
43.02180685,51.0
43.01552795,41.0
43.00619195,40.0
43.00617284,43.0
42.98769231,37.0
43.00613497,49.0
43.03669725,53.0
43.0152439,36.0
43.01215805,42.0
42.9969697,38.0
42.96978852,34.0
42.9939759,51.0
42.996997,44.0
42.99101796,41.0
42.99104478,43.0
42.99107143,43.0
42.99109792,43.0
43.00887574,49.0
42.99115044,37.0
42.97941176,39.0
42.97653959,42.0
42.97076023,41.0
42.98250729,47.0
43.0,49.0
42.99130435,40.0
42.98843931,42.0
42.98847262,43.0
42.9683908,36.0
42.97994269,47.0
42.98285714,44.0
42.97150997,39.0
42.97159091,43.0
42.96883853,42.0
42.96610169,42.0
42.98028169,48.0
42.97752809,42.0
42.97478992,42.0
42.97486034,43.0
42.97214485,42.0
42.96944444,42.0
42.97783934,46.0
42.97237569,41.0
42.97245179,43.0
42.97802198,45.0
42.96712329,39.0
42.96448087,42.0
42.97820163,48.0
42.9673913,39.0
42.9701897,44.0
42.97027027,43.0
42.94878706,35.0
42.96505376,49.0
42.97587131,47.0
42.96256684,38.0
42.96266667,43.0
42.96276596,43.0
42.94429708,36.0
42.96296296,50.0
42.96569921,44.0
42.95526316,39.0
42.94488189,39.0
42.95026178,45.0
42.95561358,45.0
42.96875,48.0
42.95844156,39.0
42.94559585,38.0
42.95865633,48.0
42.94845361,39.0
42.94858612,43.0
42.96153846,48.0
42.94629156,37.0
42.94897959,44.0
42.96437659,49.0
42.94416244,35.0
42.94177215,42.0
42.95707071,49.0
42.94710327,39.0
42.94472362,42.0
42.94987469,45.0
42.9325,36.0
42.94264339,47.0
42.94278607,43.0
42.94044665,42.0
42.94059406,43.0
42.94814815,46.0
42.93596059,38.0
42.94348894,46.0
42.93872549,41.0
42.92909535,39.0
42.93414634,45.0
42.93430657,43.0
42.93203883,42.0
42.93946731,46.0
42.93961353,43.0
42.93975904,43.0
42.94951923,47.0
42.92805755,34.0
42.92822967,43.0
42.93317422,45.0
42.93809524,45.0
42.94536817,46.0
42.93838863,40.0
42.91962175,35.0
42.92688679,46.0
42.93647059,47.0
42.9342723,42.0
42.93676815,44.0
42.9228972,37.0
42.91841492,41.0
42.93488372,50.0
42.93967517,45.0
42.93981481,43.0
42.93764434,42.0
42.91474654,33.0
42.91954023,45.0
42.93348624,49.0
42.92677346,40.0
42.92922374,44.0
42.92710706,42.0
42.90909091,35.0
42.92517007,50.0
42.94117647,50.0
42.92776524,37.0
42.92342342,41.0
42.91011236,37.0
42.89013453,34.0
42.91275168,53.0
42.921875,47.0
42.91982183,42.0
42.92222222,44.0
42.9113082,38.0
42.90929204,42.0
42.92494481,50.0
42.9185022,40.0
42.91208791,40.0
42.90789474,41.0
42.90371991,41.0
42.91266376,47.0
42.92374728,48.0
42.91521739,39.0
42.91106291,41.0
42.90692641,41.0
42.89416847,37.0
42.9137931,52.0
42.90967742,41.0
42.90343348,40.0
42.8993576,41.0
42.91025641,48.0
42.90618337,41.0
42.91914894,49.0
42.90870488,38.0
42.89618644,37.0
42.90274841,46.0
42.89662447,40.0
42.91157895,50.0
42.91596639,45.0
42.90356394,37.0
42.89958159,41.0
42.91022965,48.0
42.90416667,40.0
42.91891892,50.0
42.90871369,38.0
42.89855072,38.0
42.89876033,43.0
42.89690722,42.0
42.90123457,45.0
42.90965092,47.0
42.89959016,38.0
42.89366053,40.0
42.90816327,50.0
42.90427699,41.0
42.91056911,46.0
42.90060852,38.0
42.88461538,35.0
42.9010101,51.0
42.90524194,45.0
42.9054326,43.0
42.90763052,44.0
42.90581162,42.0
0.0,44.0
0.0,58.0
48.0,48.0
44.0,40.0
47.66666667,55.0
50.0,57.0
50.6,53.0
51.33333333,55.0
51.14285714,50.0
51.75,56.0
51.66666667,51.0
51.6,51.0
50.90909091,44.0
50.08333333,41.0
50.15384615,51.0
50.92857143,61.0
50.66666667,47.0
50.75,52.0
50.94117647,54.0
51.16666667,55.0
51.47368421,57.0
51.35,49.0
51.66666667,58.0
51.18181818,41.0
50.82608696,43.0
50.95833333,54.0
50.96,51.0
50.96153846,51.0
50.81481481,47.0
50.89285714,53.0
51.27586207,62.0
51.43333333,56.0
51.41935484,51.0
51.375,50.0
51.03030303,40.0
51.05882353,52.0
51.02857143,50.0
50.97222222,49.0
51.0,52.0
50.84210526,45.0
51.0,57.0
51.1,55.0
51.34146341,61.0
51.26190476,48.0
51.27906977,52.0
51.11363636,44.0
51.11111111,51.0
51.06521739,49.0
51.0212766,49.0
50.85416667,43.0
50.83673469,50.0
50.94,56.0
51.11764706,60.0
51.19230769,55.0
51.0754717,45.0
51.18518519,57.0
51.2,52.0
51.17857143,50.0
51.12280702,48.0
51.0,44.0
50.93220339,47.0
50.91666667,50.0
50.98360656,55.0
51.06451613,56.0
51.12698413,55.0
51.03125,45.0
51.09230769,55.0
51.10606061,52.0
51.10447761,51.0
51.10294118,51.0
51.0,44.0
50.9,44.0
50.91549296,52.0
50.91666667,51.0
51.0,57.0
51.05405405,55.0
51.04,50.0
51.0,48.0
51.0,51.0
51.05128205,55.0
50.98734177,46.0
50.9,44.0
50.80246914,43.0
50.81707317,52.0
50.91566265,59.0
50.95238095,54.0
51.01176471,56.0
50.98837209,49.0
50.93103448,46.0
50.98863636,56.0
51.01123596,53.0
50.98888889,49.0
50.89010989,42.0
50.80434783,43.0
50.86021505,56.0
50.87234043,52.0
50.94736842,58.0
50.92708333,49.0
50.95876289,54.0
50.93877551,49.0
50.98989899,56.0
51.05,57.0
50.94059406,40.0
50.89215686,46.0
50.86407767,48.0
50.84615385,49.0
50.88571429,55.0
50.88679245,51.0
50.90654206,53.0
50.93518519,54.0
50.9266055,50.0
50.98181818,57.0
51.00900901,54.0
50.94642857,44.0
50.89380531,45.0
50.84210526,45.0
50.88695652,56.0
50.93103448,56.0
50.91452991,49.0
50.90677966,50.0
50.8907563,49.0
50.95,58.0
50.98347107,55.0
50.99180328,52.0
50.99186992,51.0
50.91935484,42.0
50.888,47.0
50.91269841,54.0
50.91338583,51.0
50.921875,52.0
50.88372093,46.0
50.9,53.0
50.96183206,59.0
51.0,56.0
51.02255639,54.0
51.00746269,49.0
50.94814815,43.0
50.94117647,50.0
50.95620438,53.0
50.97101449,53.0
50.95683453,49.0
50.91428571,45.0
50.93617021,54.0
50.98591549,58.0
51.02097902,56.0
51.03472222,53.0
51.02068966,49.0
50.97945205,45.0
50.95918367,48.0
51.0,57.0
51.0,51.0
50.97333333,47.0
50.94701987,47.0
50.97368421,55.0
51.02614379,59.0
51.00649351,48.0
51.0516129,58.0
51.01282051,45.0
50.99363057,48.0
50.98101266,49.0
51.01257862,56.0
51.0125,51.0
50.98136646,46.0
50.95679012,47.0
50.97546012,54.0
51.0,55.0
51.03030303,56.0
51.04216867,53.0
51.00598802,45.0
51.01190476,52.0
51.0,49.0
50.99411765,50.0
50.98245614,49.0
50.96511628,48.0
50.98265896,54.0
50.98850575,52.0
51.02857143,58.0
51.02272727,50.0
51.04519774,55.0
51.03932584,50.0
51.02234637,48.0
51.01666667,50.0
50.98895028,46.0
50.96703297,47.0
50.98360656,54.0
50.99456522,53.0
51.02702703,57.0
51.04301075,54.0
51.04812834,52.0
51.05319149,52.0
51.01587302,44.0
51.01578947,51.0
51.0104712,50.0
50.96875,43.0
50.98963731,55.0
50.99484536,52.0
51.02564103,57.0
51.04081633,54.0
51.03553299,50.0
51.06565657,57.0
51.04522613,47.0
51.01,44.0
51.0,49.0
51.0,51.0
50.99014778,49.0
51.01470588,56.0
51.0097561,50.0
51.04854369,59.0
51.0531401,52.0
51.05769231,52.0
51.06698565,53.0
51.04761905,47.0
51.02369668,46.0
51.01886792,50.0
51.00469484,48.0
51.00934579,52.0
51.02325581,54.0
51.02314815,51.0
51.04608295,56.0
51.06880734,56.0
51.06392694,50.0
51.05454545,49.0
51.04072398,48.0
51.03153153,49.0
51.01793722,48.0
51.00446429,48.0
51.00888889,52.0
51.03982301,58.0
51.04405286,52.0
51.05263158,53.0
51.069869,55.0
51.06956522,51.0
51.08225108,54.0
51.06896552,48.0
51.05579399,48.0
51.04273504,48.0
51.0212766,46.0
51.04661017,57.0
