attendance,std 
50.0,4.769363085
45.0,1.227566087
43.0,0.185704811
56.0,8.961423629
43.0,0.229809704
38.0,3.746610557
41.0,1.617244222
38.0,3.720147992
50.0,4.741774886
40.0,2.317930522
40.0,2.306678432
44.0,0.519228168
44.0,0.516731879
44.0,0.514259477
37.0,4.41436662
38.0,3.689689887
52.0,6.180513517
44.0,0.521200773
41.0,1.592642376
46.0,1.933854825
50.0,4.740234348
38.0,3.727788745
35.0,5.822278313
40.0,2.276302652
54.0,7.588541411
44.0,0.515132089
50.0,4.736341368
40.0,2.324256819
36.0,5.12968089
43.0,0.179133718
40.0,2.290275061
43.0,0.168210424
49.0,4.056559955
44.0,0.518750826
42.0,0.89156942
36.0,5.111984089
45.0,1.246580489
45.0,1.241230358
39.0,2.988583789
40.0,2.271768595
54.0,7.595405467
43.0,0.181997948
40.0,2.293640484
45.0,1.236697216
40.0,2.289258204
45.0,1.241104433
50.0,4.756900164
36.0,5.121431831
46.0,1.94164567
40.0,2.291603201
43.0,0.169590651
45.0,1.239583952
33.0,7.2164809
54.0,7.602107844
38.0,3.696754252
36.0,5.090605393
53.0,6.902709054
45.0,1.240930478
37.0,4.398538245
41.0,1.563953822
47.0,2.668223245
46.0,1.95348566
44.0,0.537181896
48.0,3.352614391
40.0,2.295377397
44.0,0.531007391
37.0,4.401874657
42.0,0.86304668
39.0,2.973062603
50.0,4.786979492
47.0,2.655637874
36.0,5.103351189
39.0,2.970903864
40.0,2.255381481
40.0,2.247028216
47.0,2.692746119
45.0,1.273832069
49.0,4.087232603
42.0,0.859367
38.0,3.674383965
43.0,0.138346979
42.0,0.84240158
45.0,1.274318336
50.0,4.792612628
39.0,2.974899244
45.0,1.263229908
38.0,3.673444803
41.0,1.546639921
47.0,2.686507806
38.0,3.66454988
44.0,0.576069511
44.0,0.5740623
33.0,7.179098015
46.0,2.006323739
42.0,0.819268546
51.0,5.525638558
49.0,4.097344773
37.0,4.372960708
34.0,6.47219166
46.0,2.006265681
45.0,1.294769849
49.0,4.109314156
44.0,0.571854813
47.0,2.684167882
44.0,0.56097138
28.0,10.71701374
45.0,1.299484316
46.0,1.999968685
39.0,2.940075564
51.0,5.527024808
51.0,5.508962635
39.0,2.96662389
39.0,2.956991994
35.0,5.76669608
44.0,0.59533829
45.0,1.298257145
45.0,1.294096064
45.0,1.289961572
39.0,2.943275678
48.0,3.409826034
47.0,2.694166344
30.0,9.297227331
47.0,2.715023207
47.0,2.706512162
40.0,2.236225196
44.0,0.590357063
47.0,2.703256049
49.0,4.104722027
40.0,2.252266044
30.0,9.294646675
43.0,0.101944843
48.0,3.423088791
47.0,2.707701577
48.0,3.404429001
42.0,0.83567165
43.0,0.128176456
44.0,0.577186559
27.0,11.40926347
53.0,6.954628072
49.0,4.11388393
45.0,1.281631041
53.0,6.917896313
35.0,5.792836323
41.0,1.545622787
45.0,1.279031384
40.0,2.249885213
42.0,0.833228166
40.0,2.24088942
50.0,4.816137175
45.0,1.276891376
36.0,5.072367141
35.0,5.762818378
45.0,1.304490096
44.0,0.595671615
39.0,2.931462684
49.0,4.127811381
43.0,0.114503087
46.0,2.001132222
42.0,0.824957911
33.0,7.168668466
48.0,3.428276136
51.0,5.534051391
47.0,2.698066657
42.0,0.835134471
34.0,6.473955419
50.0,4.826346562
38.0,3.648827258
37.0,4.343934221
50.0,4.835134007
42.0,0.819468955
37.0,4.343103946
42.0,0.805369576
41.0,1.508366367
43.0,0.093897648
40.0,2.209230916
47.0,2.733129715
48.0,3.430988548
42.0,0.809476128
40.0,2.217743996
43.0,0.096166522
41.0,1.506363116
55.0,8.370868871
44.0,0.591126304
41.0,1.526156588
39.0,2.932632335
38.0,3.630185995
42.0,0.799660025
39.0,2.913353788
47.0,2.736355929
48.0,3.434518651
31.0,8.564052337
43.0,0.07856742
43.0,0.078364927
40.0,2.194030552
47.0,2.748650975
52.0,6.268112797
42.0,0.80090666
44.0,0.611746325
37.0,4.326990988
44.0,0.621179881
41.0,1.496352229
45.0,1.328719543
52.0,6.262691969
46.0,2.014988497
41.0,1.516744046
37.0,4.334335332
39.0,2.912857785
43.0,0.084221155
43.0,0.084012687
41.0,1.494526925
41.0,1.490845824
41.0,1.487182813
41.0,1.483537757
42.0,0.774532611
42.0,0.772643507
48.0,3.461554364
39.0,2.89536199
34.0,6.415324719
54.0,7.70814711
43.0,0.069858742
46.0,2.046530203
50.0,4.863266783
38.0,3.613349485
39.0,2.899306563
40.0,2.186980259
42.0,0.770931146
49.0,4.168913914
42.0,0.778987612
49.0,4.160923158
41.0,1.492411253
30.0,9.248823908
43.0,0.056303584
45.0,1.354737291
41.0,1.470254659
51.0,5.587788006
47.0,2.752958652
40.0,2.191703657
38.0,3.597589466
40.0,2.178345084
45.0,1.354068848
39.0,2.881946675
51.0,5.590512423
51.0,5.577748696
39.0,2.900909597
46.0,2.044181422
43.0,0.076964003
36.0,5.015338821
40.0,2.181975101
45.0,1.350510249
45.0,1.347475394
44.0,0.638932809
44.0,0.637503429
40.0,2.186033241
37.0,4.297760369
44.0,0.650538239
44.0,0.649095804
37.0,4.291136949
47.0,2.77379415
51.0,5.589881581
44.0,0.638727224
36.0,5.007122361
41.0,1.468368349
45.0,1.357089215
40.0,2.173698624
42.0,0.757834007
48.0,3.477247447
43.0,0.058160298
43.0,0.058034682
35.0,5.70257236
36.0,4.984722642
49.0,4.198636188
49.0,4.189645532
42.0,0.758477787
41.0,1.462459654
40.0,2.164950336
49.0,4.190095597
32.0,7.814129175
44.0,0.669733273
52.0,6.313240291
43.0,0.050613959
45.0,1.360734898
38.0,3.581488435
44.0,0.659769089
42.0,0.752869433
40.0,2.162568239
49.0,4.192658087
44.0,0.655760853
41.0,1.462525206
40.0,2.165149276
33.0,7.100226854
44.0,0.676552784
50.0,4.909092458
43.0,0.040571701
45.0,1.370832778
40.0,2.16028337
42.0,0.744550317
41.0,1.448706576
34.0,6.385475436
55.0,8.446633838
47.0,2.78414367
39.0,2.866918825
47.0,2.784321873
39.0,2.866764239
42.0,0.74395002
34.0,0.0
48.0,0.0
52.0,0.0
57.0,1.767766953
58.0,1.649915823
64.0,4.419417382
50.0,4.384062043
52.0,2.474873734
50.0,3.333503397
48.0,4.154252339
42.0,7.463904913
33.0,12.44507935
47.0,2.314167648
45.0,3.417682776
53.0,2.066927514
60.0,6.515483912
55.0,2.781286673
53.0,1.281631041
55.0,2.537265509
49.0,1.610632113
49.0,1.525862002
57.0,3.924442636
61.0,6.431304534
47.0,3.310545385
55.0,2.244295436
49.0,1.915080866
38.0,9.30552524
51.0,0.108785659
51.0,0.10475656
47.0,2.828427125
40.0,7.509961676
58.0,5.044028372
54.0,2.14413024
47.0,2.71794169
63.0,8.335289027
52.0,0.540728715
47.0,2.909239328
55.0,2.671292284
56.0,3.287090983
57.0,3.889087297
53.0,1.033463757
56.0,3.075914498
44.0,5.277431099
46.0,3.771236166
54.0,1.8417665
47.0,3.037345037
51.0,0.204275292
46.0,3.658508998
49.0,1.504482513
50.0,0.780763738
50.0,0.764829784
54.0,2.022325394
51.0,0.097053872
54.0,1.98533827
56.0,3.335409345
53.0,1.191605872
61.0,6.723942665
53.0,1.048033265
49.0,1.74915888
43.0,5.888492678
59.0,5.333263011
49.0,1.708841388
41.0,7.244946529
56.0,3.307434944
48.0,2.312126935
42.0,6.452349378
47.0,2.871941388
54.0,2.04632417
54.0,2.015782018
47.0,2.8908189
59.0,5.513383308
52.0,0.5555839
56.0,3.336348897
67.0,10.96015511
45.0,4.533232515
47.0,3.076870048
55.0,2.545584412
50.0,0.976923842
54.0,1.827457785
46.0,3.780301638
56.0,3.249110906
39.0,8.66205807
44.0,5.063233742
62.0,7.571216511
45.0,4.395989146
53.0,1.245854805
50.0,0.865165944
55.0,2.639317172
49.0,1.58489451
57.0,4.02568747
59.0,5.378778549
44.0,5.169736245
58.0,4.677783322
58.0,4.626937851
48.0,2.417848994
51.0,0.29337409
49.0,1.689613046
53.0,1.126951433
45.0,4.483202788
50.0,0.937998791
52.0,0.471404521
43.0,5.833630945
52.0,0.525079293
46.0,3.681114714
49.0,1.544650736
61.0,6.873893806
47.0,2.996785882
60.0,6.137153195
54.0,1.876806784
54.0,1.859428943
52.0,0.441130836
51.0,0.263557982
48.0,2.363392935
51.0,0.239911229
54.0,1.864759476
51.0,0.254310334
51.0,0.252098939
41.0,7.260036003
53.0,1.214773188
50.0,0.898864552
48.0,2.293640484
54.0,1.932758535
50.0,0.88826637
56.0,3.326879446
58.0,4.702547537
52.0,0.456197923
56.0,3.258348048
46.0,3.782460083
53.0,1.158096146
50.0,0.955699009
46.0,3.754791823
55.0,2.589098676
44.0,5.149464651
53.0,1.20529565
46.0,3.716298045
47.0,2.986734613
52.0,0.544734113
49.0,1.564993685
53.0,1.254211298
49.0,1.562808466
56.0,3.362572535
55.0,2.636498141
54.0,1.915707733
58.0,4.710725458
49.0,1.641674485
58.0,4.689492889
47.0,3.067380451
47.0,3.046370996
48.0,2.323350852
48.0,2.307652536
58.0,4.731446046
40.0,7.943166175
52.0,0.538525032
50.0,0.869927422
40.0,7.889093304
51.0,0.110198459
57.0,4.10578131
52.0,0.566591972
51.0,0.13961981
61.0,6.887578078
52.0,0.520323858
57.0,4.030508653
67.0,11.03262257
40.0,8.009511997
46.0,3.74376167
46.0,3.720933855
55.0,2.627008829
48.0,2.308746237
50.0,0.889176192
60.0,6.145094646
32.0,13.57310295
39.0,8.572629859
54.0,2.022077287
46.0,3.613644539
54.0,2.03139925
60.0,6.237982236
60.0,6.202336624
53.0,1.245472171
60.0,6.160218399
51.0,0.20259801
43.0,5.82671789
58.0,4.753328918
53.0,1.211066863
51.0,0.202030509
56.0,3.315287531
49.0,1.625577002
41.0,7.243066759
41.0,7.20412554
49.0,1.538997112
43.0,5.750884407
54.0,2.016563783
56.0,3.412720623
52.0,0.58123437
47.0,2.938912559
58.0,4.814188137
54.0,1.975525131
47.0,2.958969915
59.0,5.498115992
53.0,1.249102334
49.0,1.571348403
60.0,6.175636109
49.0,1.594525792
50.0,0.88300399
41.0,7.211088957
56.0,3.378786097
43.0,5.785104009
44.0,5.053226509
62.0,7.637439748
50.0,0.843745773
50.0,0.839689303
48.0,2.243118641
54.0,1.990000513
52.0,0.573058102
53.0,1.27412637
55.0,2.675718618
53.0,1.255610172
59.0,5.4726776
56.0,3.335841713
49.0,1.606468401
44.0,5.118415141
52.0,0.535980483
48.0,2.28202643
42.0,6.495143737
55.0,2.685094669
50.0,0.846625608
46.0,3.658646247
48.0,2.234457429
53.0,1.295319502
52.0,0.585621475
48.0,2.232968783
60.0,6.225009916
51.0,0.138346979
54.0,1.974389064
66.0,10.41458565
44.0,5.119695879
50.0,0.873307093
53.0,1.242702556
49.0,1.579005397
49.0,1.572342927
41.0,7.198822398
56.0,3.393520829
43.0,5.77470538
46.0,3.638225762
63.0,8.347950718
50.0,0.840962386
47.0,2.950142226
49.0,1.529659567
64.0,9.040044012
49.0,1.560215367
58.0,4.784375721
55.0,2.652360376
46.0,3.696754252
59.0,5.473738948
49.0,1.590990258
44.0,5.106261222
47.0,2.973189143
51.0,0.144194324
51.0,0.143631065
43.0,5.777915333
59.0,5.514336604
47.0,2.959473941
38.0,9.287575607
57.0,4.13156261
54.0,2.002569586
56.0,3.403791578
50.0,0.83567165
59.0,5.507427911
48.0,2.262210041
51.0,0.14036202
58.0,4.79143998
42.0,6.498022168
55.0,2.684386855
63.0,8.310461617
50.0,0.878684162
49.0,1.579982185
45.0,4.392320225
57.0,4.078077654
41.0,7.209414791
44.0,5.069725875
55.0,2.698706097
49.0,1.538400775
55.0,2.694581913
50.0,0.837959282
56.0,3.392608067
47.0,2.960853483
53.0,1.277273869
55.0,2.682043616
54.0,1.968031461
56.0,3.370460197
55.0,2.654105661
43.0,5.810998634
50.0,0.858281334
50.0,0.855331914
43.0,5.785198973
43.0,5.765454267
58.0,4.824680963
57.0,4.103616303
45.0,4.366862149
54.0,1.990374643
47.0,2.949442044
50.0,0.825352062
54.0,1.996398146
47.0,2.943537531
63.0,8.34245517
50.0,0.847127926
60.0,6.203466399
48.0,2.274333614
40.0,7.905268949
55.0,2.692533639
46.0,3.659507173
43.0,5.762119337
55.0,2.714377644
53.0,1.29598349
52.0,0.586989283
52.0,0.585113918
57.0,4.107524742
47.0,2.954134997
51.0,0.125310062
58.0,4.80921836
48.0,2.254736717
55.0,2.686562441
61.0,6.907549369
49.0,1.572816953
44.0,5.092486415
49.0,1.552132222
50.0,0.842417338
42.0,6.479273829
52.0,0.589978664
48.0,2.231603053
50.0,0.814897449
58.0,4.827239607
52.0,0.582827408
51.0,0.123903907
51.0,0.123530703
49.0,1.533126414
49.0,1.528536216
53.0,1.296010638
66.0,10.45718332
55.0,2.671059147
47.0,2.976961389
51.0,0.148096111
41.0,7.197931087
42.0,6.471789631
49.0,1.517591747
49.0,1.513167281
51.0,0.098666062
54.0,2.016791515
51.0,0.104226722
48.0,2.219133385
55.0,2.722767491
55.0,2.714965865
46.0,3.638569465
52.0,0.602350221
62.0,7.65161855
60.0,6.219735285
53.0,1.26640028
49.0,1.557626769
47.0,2.963492465
37.0,10.00645226
52.0,0.598473058
49.0,1.518605371
46.0,3.62981481
50.0,0.799167775
54.0,2.023653661
46.0,3.623191771
45.0,4.318402128
62.0,7.68131065
45.0,4.32764806
48.0,2.200315924
64.0,9.088627921
50.0,0.808669544
63.0,8.361059913
55.0,2.696916699
50.0,0.836362859
43.0,5.770597968
44.0,5.04995244
62.0,7.657495036
48.0,2.236037135
52.0,0.590818663
49.0,1.526452734
41.0,7.164353667
47.0,2.914024261
44.0,5.022128477
57.0,4.159342768
45.0,4.314643728
54.0,2.043980539
54.0,2.038671499
55.0,2.738664865
60.0,6.257986371
48.0,2.221554552
47.0,2.921132641
50.0,0.797761497
55.0,2.730770434
57.0,4.134410057
59.0,5.534504985
52.0,0.58327336
44.0,5.060736381
45.0,4.342635585
46.0,3.626371301
47.0,2.911929684
50.0,0.788627864
55.0,2.740038777
46.0,3.614885041
52.0,0.626194065
60.0,6.267457624
44.0,5.033760155
51.0,0.083805248
57.0,4.148592002
47.0,2.91529528
54.0,2.029465786
56.0,3.435259595
57.0,4.132263043
50.0,0.815495412
48.0,2.224297059
49.0,1.513516694
45.0,4.331456032
51.0,0.088601332
48.0,2.204609363
50.0,0.788500368
49.0,1.492029141
49.0,1.488468212
50.0,0.779501047
51.0,0.072222308
59.0,5.571398217
47.0,2.906994545
52.0,0.627056957
61.0,6.974568533
51.0,0.096272754
58.0,4.842108263
52.0,0.59806695
50.0,0.814244172
48.0,2.223275275
42.0,6.450913837
52.0,0.618718434
48.0,2.204605438
50.0,0.788570696
46.0,3.608682883
51.0,0.072981204
56.0,3.45462924
48.0,2.197197099
50.0,0.781199975
52.0,0.63157492
52.0,0.630142778
56.0,3.450745084
57.0,4.148466195
59.0,5.550151199
50.0,0.811981045
56.0,3.42296758
41.0,7.167563368
43.0,5.740507507
56.0,3.444192718
44.0,5.029886237
53.0,1.331116757
47.0,2.905082506
54.0,2.040151353
44.0,5.019835145
45.0,4.30324984
57.0,4.172860413
50.0,0.775187084
52.0,0.637631224
58.0,4.869639511
60.0,6.270192523
55.0,2.728726602
59.0,5.545125256
47.0,2.933805889
44.0,5.044231564
58.0,4.844821946
41.0,7.160594207
52.0,0.616257944
54.0,2.026132892
45.0,4.328579038
42.0,6.436176191
42.0,6.422511274
62.0,7.703269214
39.0,8.542089107
50.0,0.76230288
67.0,11.23481027
49.0,1.489975003
56.0,3.452519273
60.0,6.267806343
54.0,2.020937752
42.0,6.450876239
55.0,2.735812307
49.0,1.50370218
56.0,3.438910619
58.0,4.843097065
51.0,0.106430505
44.0,5.045774315
37.0,9.974997098
56.0,3.452941516
43.0,5.72770953
48.0,2.187701796
61.0,6.990420195
48.0,2.197492416
58.0,4.863689848
50.0,0.791558806
50.0,0.789959697
48.0,2.199729362
52.0,0.627432778
54.0,2.037546649
59.0,5.561912056
56.0,0.0
63.0,0.0
44.0,0.0
60.0,5.656854249
59.0,3.299831646
59.0,2.474873734
57.0,0.848528137
52.0,2.239171474
56.0,0.505076272
56.0,0.441941738
54.0,0.864241621
52.0,2.050609665
47.0,5.078312338
53.0,0.766032346
49.0,3.317962589
57.0,2.171827971
57.0,2.027039439
59.0,3.226174689
59.0,3.036399707
56.0,0.864241621
60.0,3.49831776
61.0,3.995153314
59.0,2.458037858
57.0,0.996377737
60.0,2.98214599
58.0,1.50260191
59.0,2.121320344
53.0,2.0397311
51.0,3.326020786
52.0,2.525381361
50.0,3.803746823
54.0,0.942809042
51.0,2.965286502
57.0,1.237436867
58.0,1.885618083
54.0,0.915079364
57.0,1.171776952
58.0,1.826692518
62.0,4.529305598
63.0,5.098612054
58.0,1.522999221
57.0,0.795495129
64.0,5.605114729
52.0,2.811591249
56.0,0.016444344
57.0,0.707106781
54.0,1.382786594
57.0,0.722478668
48.0,5.521450823
53.0,1.944543648
51.0,3.290211145
56.0,0.240416306
54.0,1.150781624
57.0,0.951874513
60.0,3.015210048
54.0,1.204700442
63.0,5.065455851
60.0,2.891561659
64.0,5.619638103
57.0,0.658340796
57.0,0.647182478
56.0,0.058925565
57.0,0.637555295
58.0,1.322973978
54.0,1.481557065
57.0,0.629766977
46.0,7.038432114
61.0,3.514106428
53.0,2.110766511
54.0,1.383017675
55.0,0.666115084
50.0,4.141625433
57.0,0.796740035
58.0,1.482960055
56.0,0.06780476
57.0,0.764439763
60.0,2.847283306
63.0,4.903227285
57.0,0.652007551
62.0,4.133855028
58.0,1.2889035
58.0,1.272792206
55.0,0.838052481
56.0,0.129348801
51.0,3.620727494
54.0,1.481557065
57.0,0.632236651
51.0,3.568422593
51.0,3.527406242
46.0,6.982679464
55.0,0.611766541
54.0,1.304219174
54.0,1.289887095
58.0,1.521816768
56.0,0.106446182
68.0,8.500326199
61.0,3.513204218
61.0,3.476608341
58.0,1.341315956
60.0,2.72741187
57.0,0.59996939
55.0,0.806101731
60.0,2.702408094
53.0,2.225306635
57.0,0.597264951
48.0,5.711247079
50.0,4.256109388
51.0,3.51552145
49.0,4.883662722
54.0,1.335646142
55.0,0.622772945
59.0,2.185602778
61.0,3.567385563
56.0,0.031567267
58.0,1.432986309
63.0,4.924936704
61.0,3.480195114
57.0,0.6461493
62.0,4.145942324
62.0,4.110807219
54.0,1.533055038
60.0,2.687005769
52.0,2.945304279
52.0,2.92116244
52.0,2.897413152
50.0,4.276855531
56.0,0.033941125
51.0,3.541145865
60.0,2.800588275
50.0,4.237116415
55.0,0.696143885
56.0,0.010878566
60.0,2.817631601
59.0,2.094535996
56.0,0.026582962
63.0,4.886424473
60.0,2.744621877
61.0,3.4263483
57.0,0.593556787
52.0,2.920658444
62.0,4.120550308
48.0,5.737666453
54.0,1.484422746
50.0,4.282477689
54.0,1.443882378
56.0,0.029462783
51.0,3.540410504
50.0,4.218424701
57.0,0.726347782
57.0,0.721440027
56.0,0.014237049
60.0,2.82371308
63.0,4.912284857
63.0,4.879967194
56.0,0.069324194
61.0,3.443701856
62.0,4.124029227
51.0,3.630721357
59.0,2.013227587
58.0,1.297854219
51.0,3.628925368
55.0,0.795495129
51.0,3.60141342
52.0,2.876440548
46.0,7.07540589
55.0,0.707106781
49.0,4.919748999
58.0,1.435511959
54.0,1.384574356
64.0,5.652645281
58.0,1.401661371
54.0,1.418373014
67.0,7.728553065
57.0,0.653662664
60.0,2.758942643
59.0,2.040043702
57.0,0.622253967
57.0,0.618718434
56.0,0.087888978
53.0,2.196798034
47.0,6.403464203
54.0,1.44564053
48.0,5.656854249
57.0,0.703221579
